State,Last modified,Size,Name,ID,
closed,2022-09-11 01:19:04,36.68 KB,1399702_23153_0_0.normalized.mutect.filtered.vcf.gz,file-GGKgqV0J0P4Vz6627f719G1F,
closed,2022-09-11 01:19:04,5.76 KB,1399702_23153_0_0.normalized.mutect.filtered.vcf.gz.tbi,file-GGKgqVjJ0P4xYPjgJXzyPGG7,
closed,2022-09-11 01:18:55,5.79 KB,1399777_23153_0_0.normalized.mutect.filtered.vcf.gz.tbi,file-GGKgqP8JfK73YjK41y28ZXf5,
closed,2022-09-11 01:18:55,35.66 KB,1399777_23153_0_0.normalized.mutect.filtered.vcf.gz,file-GGKgqKQJfK79ggXfJ561xzVy,
closed,2022-09-11 01:18:51,35.37 KB,1399808_23153_0_0.normalized.mutect.filtered.vcf.gz,file-GGKgqJjJG8k697b6J610Z101,
closed,2022-09-11 01:18:51,5.64 KB,1399808_23153_0_0.normalized.mutect.filtered.vcf.gz.tbi,file-GGKgqKQJG8kJZjqvJYXzj3p3,
closed,2022-09-11 01:18:49,32.61 KB,1399741_23153_0_0.normalized.mutect.filtered.vcf.gz,file-GGKgqJ8Jx2jYkJKVPjgVVZzB,
closed,2022-09-11 01:18:49,4.91 KB,1399741_23153_0_0.normalized.mutect.filtered.vcf.gz.tbi,file-GGKgqK0Jx2jxkGBv1vzPYq3p,
closed,2022-09-11 01:18:39,34.65 KB,1399657_23153_0_0.normalized.mutect.filtered.vcf.gz,file-GGKgqBjJ4q8zkqGv8qjpbFV3,
closed,2022-09-11 01:18:39,5.20 KB,1399657_23153_0_0.normalized.mutect.filtered.vcf.gz.tbi,file-GGKgqFQJ4q8ZyZ96Fkjx4VQ6,
closed,2022-09-11 01:18:32,5.64 KB,1399563_23153_0_0.normalized.mutect.filtered.vcf.gz.tbi,file-GGKgq9QJ5GzfVJJ58f8k866V,
closed,2022-09-11 01:18:32,35.14 KB,1399563_23153_0_0.normalized.mutect.filtered.vcf.gz,file-GGKgq90J5GzXXj5P8yGXqy6X,
