State,Last modified,Size,Name,ID,
closed,2022-06-27 03:57:34,254.88 KB,3396203_23143_0_0.vardict.final.annotated.vcf.gz,file-GBvg1kQJQXpbZ6254vvY653v,
closed,2022-06-27 03:57:34,40.02 KB,3396203_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBvg1p0JQXpgPv0x4qzvzk31,
closed,2022-06-27 02:54:20,212.50 KB,3393345_23143_0_0.vardict.final.annotated.vcf.gz,file-GBvf45jJKZq8b0944qz8P373,
closed,2022-06-27 02:54:20,31.43 KB,3393345_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBvf46QJKZq1KGKP4x4fqvXf,
closed,2022-06-26 06:25:59,32.19 KB,3399980_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv44J0JFzyG3X5p6b8J69B6,
closed,2022-06-26 06:25:59,237.23 KB,3399980_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv44GQJFzy5pY574x89YppX,
closed,2022-06-26 06:24:47,36.64 KB,3399718_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv43q8Jz2x4kGbX4vJFy7p2,
closed,2022-06-26 06:24:47,272.32 KB,3399718_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv43pjJz2x82fyp4y7jj8zF,
closed,2022-06-26 06:24:06,390.86 KB,3399497_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv43Q8J70pj9Y144q2zv7BP,
closed,2022-06-26 06:24:06,49.91 KB,3399497_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv43V0J70pYFBYV4qJGVbkY,
closed,2022-06-26 06:18:56,245.38 KB,3398689_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv4130J5b3yKy654v6k16V5,
closed,2022-06-26 06:18:56,33.77 KB,3398689_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv413jJ5b3bVFFK4xQ91K3Q,
closed,2022-06-26 06:18:41,37.92 KB,3398899_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv40zjJK9fGBQxZ4vPxZb61,
closed,2022-06-26 06:18:41,285.67 KB,3398899_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv40z8JK9f1kv4K4q2YkpxJ,
closed,2022-06-26 06:16:23,225.21 KB,3399898_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3zvjJYPV5pY574x89YkVP,
closed,2022-06-26 06:16:23,31.36 KB,3399898_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3zx8JYPVK48y74p8pV96x,
closed,2022-06-26 06:13:46,28.02 KB,3399963_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3yf0J0zPj9Y144q2zv70z,
closed,2022-06-26 06:13:46,185.75 KB,3399963_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3ybQJ0zPXB36X4xX3kbFb,
closed,2022-06-26 06:13:35,193.14 KB,3399271_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3yXQJVBZVkv4K4q2YkpgZ,
closed,2022-06-26 06:13:35,28.56 KB,3399271_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3yY0JVBZx28F14ppzqp0B,
closed,2022-06-26 06:12:00,30.99 KB,3399006_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3xq0JPF96k85F537ykB6v,
closed,2022-06-26 06:12:00,224.02 KB,3399006_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3xp8JPF9KG4484q6bfJjX,
closed,2022-06-26 06:12:00,31.24 KB,3399924_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3xq8JF0g8PJF04v1vFKg5,
closed,2022-06-26 06:12:00,196.46 KB,3399924_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3xpjJF0gKY4xP4qG1gB31,
closed,2022-06-26 06:11:38,44.19 KB,3399560_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3xf0JPjKZGgBj4xJPpPpF,
closed,2022-06-26 06:11:38,318.32 KB,3399560_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3xbQJPjKyG4484q6bfJjG,
closed,2022-06-26 06:11:24,28.68 KB,3399659_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3xX8JkpgbZ6254vvY05q5,
closed,2022-06-26 06:11:24,196.55 KB,3399659_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3xVQJkpgbkGfY4vf8bpVJ,
closed,2022-06-26 06:11:19,206.51 KB,3399705_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3xQQJfbYG68jZ4pxZpxqZ,
closed,2022-06-26 06:11:19,28.98 KB,3399705_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3xV8JfbYGZvz54q5B33jq,
closed,2022-06-26 06:10:43,209.15 KB,3399593_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3x7QJv9vXGq5q4q9Xy3V6,
closed,2022-06-26 06:10:43,29.57 KB,3399593_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3x88Jv9vjPJF04v1vFKfq,
closed,2022-06-26 06:10:39,31.11 KB,3399664_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3x78JyFfPvX8V4v99zk47,
closed,2022-06-26 06:10:39,217.40 KB,3399664_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3x6QJyFf4gBF053YQJ7V8,
closed,2022-06-26 06:10:36,28.17 KB,3399882_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3x5jJQbPGK8Yf4qYGkk11,
closed,2022-06-26 06:10:36,208.96 KB,3399882_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3x58JQbP3FBYV4qJGVbPj,
closed,2022-06-26 06:10:35,28.61 KB,3399991_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3x60JYGZxk4pB4pgqqpKJ,
closed,2022-06-26 06:10:35,190.16 KB,3399991_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3x5QJYGZYK2p74qjf1y1z,
closed,2022-06-26 06:10:22,200.82 KB,3399286_23143_0_0.vardict.final.annotated.vcf.gz,file-GBv3x28J4GGYf3v24qVQB23g,
closed,2022-06-26 06:10:22,29.63 KB,3399286_23143_0_0.vardict.final.annotated.vcf.gz.tbi,file-GBv3x2jJ4GGxFf1Y4q81xY8X,
