State,Last modified,Size,Name,ID,
closed,2022-01-31 15:43:20,193.13 KB,4576170_23153_0_0.vardict.final.annotated.vcf.gz,file-G7v5Pk0Jj3p4KYV620By0f35,
closed,2022-01-31 15:43:20,28.61 KB,4576170_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7v5PkQJj3pPG1jZ2PFvfy3P,
closed,2022-01-31 13:38:56,189.74 KB,4599490_23153_0_0.vardict.final.annotated.vcf.gz,file-G7v3bKQJ8KBQjyqB25B38f4p,
closed,2022-01-31 13:38:56,27.89 KB,4599490_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7v3bP0J8KBbYj8B2Kfqxy0V,
closed,2022-01-31 13:37:50,31.02 KB,4549880_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7v3Zz0JBQjVg00V1kbZgzjk,
closed,2022-01-31 13:37:50,212.23 KB,4549880_23153_0_0.vardict.final.annotated.vcf.gz,file-G7v3Zy8JBQjzf5z51k1fKqQF,
closed,2022-01-31 13:33:37,213.20 KB,4589647_23153_0_0.vardict.final.annotated.vcf.gz,file-G7v3XyQJ52XGfPk827GbyJXV,
closed,2022-01-31 13:33:37,29.41 KB,4589647_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7v3Xz8J52XPG1jZ2PFvfkyB,
closed,2022-01-31 13:33:13,184.38 KB,4595034_23153_0_0.vardict.final.annotated.vcf.gz,file-G7v3Xk8J5q20vvq78Z09y88F,
closed,2022-01-31 13:33:13,28.47 KB,4595034_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7v3Xp0J5q22KgY72QkXP3YZ,
closed,2022-01-31 13:33:02,200.21 KB,4598210_23153_0_0.vardict.final.annotated.vcf.gz,file-G7v3Xf8J7vZXpvYV24pvV3k4,
closed,2022-01-31 13:33:02,28.76 KB,4598210_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7v3Xg0J7vZpJG7f1kXFvbg6,
