State,Last modified,Size,Name,ID,
closed,2022-06-08 01:03:51,36.17 KB,1498590_23143_0_0.mapq0.soft-filtered.vcf.gz.tbi,file-GBQ3gJQJ0KV1GKXJ97g0Kp23,
closed,2022-06-08 01:03:51,304.50 KB,1498590_23143_0_0.mapq0.soft-filtered.vcf.gz,file-GBQ3gGjJ0KV34gp48bbxfJF4,
closed,2022-06-08 01:00:51,35.99 KB,1498771_23143_0_0.mapq0.soft-filtered.vcf.gz.tbi,file-GBQ3f0QJXyxb6xfB4bBG370P,
closed,2022-06-08 01:00:51,284.52 KB,1498771_23143_0_0.mapq0.soft-filtered.vcf.gz,file-GBQ3bzjJXyxVP3zG4Zz8v2QG,
closed,2022-06-08 00:58:52,375.00 KB,1497196_23143_0_0.mapq0.soft-filtered.vcf.gz,file-GBQ3b28JZYF23yV55gG2Gy4Y,
closed,2022-06-08 00:58:52,44.05 KB,1497196_23143_0_0.mapq0.soft-filtered.vcf.gz.tbi,file-GBQ3b2jJZYF5q4b55fz05xb2,
closed,2022-06-08 00:58:30,323.01 KB,1499137_23143_0_0.mapq0.soft-filtered.vcf.gz,file-GBQ3Zf8J8jZvVZ3V8b48vGxG,
closed,2022-06-08 00:58:30,40.64 KB,1499137_23143_0_0.mapq0.soft-filtered.vcf.gz.tbi,file-GBQ3ZfjJ8jZk187j5qQ4bgKP,
closed,2022-06-08 00:56:34,283.25 KB,1499201_23143_0_0.mapq0.soft-filtered.vcf.gz,file-GBQ3Yz8JBK24XBqzFXQkYK2b,
closed,2022-06-08 00:56:34,36.55 KB,1499201_23143_0_0.mapq0.soft-filtered.vcf.gz.tbi,file-GBQ3Z00JBK278QKG4ZX79fYx,
closed,2022-06-08 00:55:58,34.94 KB,1499184_23143_0_0.mapq0.soft-filtered.vcf.gz.tbi,file-GBQ3Yg8JbVjq1zKk15bVx1f5,
closed,2022-06-08 00:55:58,267.25 KB,1499184_23143_0_0.mapq0.soft-filtered.vcf.gz,file-GBQ3YfjJbVjggQGG8Zg91v2g,
