State,Last modified,Size,Name,ID,
closed,2022-02-11 21:36:53,46.46 KB,5894612_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XfQjJP5yXvPjk3Byzp45P,
closed,2022-02-11 21:36:53,397.21 KB,5894612_23153_0_0.vardict.final.annotated.vcf.gz,file-G83XfQ8JP5yvjVyzGQ5yky3Z,
closed,2022-02-11 21:36:48,233.16 KB,5878051_23153_0_0.vardict.final.annotated.vcf.gz,file-G83XfP0JGfPfPvFy97Xpk8bG,
closed,2022-02-11 21:36:48,31.02 KB,5878051_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XfPQJGfPbBp505V6xfgP0,
closed,2022-02-11 21:35:00,30.57 KB,5894524_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XbZQJ5yK567fy5V8ZbpyG,
closed,2022-02-11 21:35:00,233.82 KB,5894524_23153_0_0.vardict.final.annotated.vcf.gz,file-G83XbZ0J5yK0vY9vFf0jjf7g,
closed,2022-02-11 21:32:51,28.96 KB,5893258_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XZZ8J4zpjz3X51pJy3P0J,
closed,2022-02-11 21:32:51,215.03 KB,5893258_23153_0_0.vardict.final.annotated.vcf.gz,file-G83XZYQJ4zpbFJ7gFv2J7Jfv,
closed,2022-02-11 21:29:40,29.69 KB,5894575_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XQjQJpBk88352Fqg30jXx,
closed,2022-02-11 21:29:40,218.01 KB,5894575_23153_0_0.vardict.final.annotated.vcf.gz,file-G83XQgjJpBk0vY9vFf0jjf0v,
closed,2022-02-11 21:28:53,324.10 KB,5877306_23153_0_0.vardict.final.annotated.vcf.gz,file-G83XXfjJ3fp1gKY11kz27GJ2,
closed,2022-02-11 21:28:53,44.24 KB,5877306_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XXg8J3fpJb1J03Bq2zXQ4,
closed,2022-02-11 21:28:33,31.36 KB,5877415_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XXYjJKyFJ7GXfJ3y5QQjB,
closed,2022-02-11 21:28:33,226.67 KB,5877415_23153_0_0.vardict.final.annotated.vcf.gz,file-G83XXY8JKyF8JxgZFfVG1Y3Q,
closed,2022-02-11 21:28:00,189.05 KB,5878206_23153_0_0.vardict.final.annotated.vcf.gz,file-G83XXF0JxQFG7pzZGPZ6PFb4,
closed,2022-02-11 21:28:00,27.35 KB,5878206_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XXFQJxQF7g7pvFfq2V35Z,
closed,2022-02-11 21:27:56,29.78 KB,5878409_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G83XX9jJ7vZ8XVB9P6p62qqj,
