State,Last modified,Size,Name,ID,
closed,2022-08-10 23:41:12,338.38 KB,5076939_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp7ZQQJpyXypP40PY9ZjjzZ,
closed,2022-08-10 23:41:12,38.50 KB,5076939_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp7ZV0JpyXqVByY3YY1qV3K,
closed,2022-08-10 23:41:12,1.04 MB,5076939_23143_0_0.normal.pileup.vcf.gz,file-GFp7ZVQJpyXbG3Xq1Z6q18Q5,
closed,2022-08-10 20:33:57,961.26 KB,5079650_23143_0_0.normal.pileup.vcf.gz,file-GFp4vjjJX6X2gF4B6J5VjbG5,
closed,2022-08-10 20:33:57,34.61 KB,5079650_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4vj8JX6X9XJ0Y1YJFJB3Y,
closed,2022-08-10 20:33:57,302.09 KB,5079650_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4vgQJX6XFVByY3YY1pGg7,
closed,2022-08-10 20:33:40,36.40 KB,5078495_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4vZ0J7V904K1j3Yjq386V,
closed,2022-08-10 20:33:40,322.79 KB,5078495_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4vYQJ7V92B1vgF0jVQBZ2,
closed,2022-08-10 20:33:40,0.99 MB,5078495_23143_0_0.normal.pileup.vcf.gz,file-GFp4vZQJ7V9GPQ9p78450PZ8,
closed,2022-08-10 20:33:21,922.53 KB,5097113_23143_0_0.normal.pileup.vcf.gz,file-GFp4vPjJGBZQ4K1j3Yjq386G,
closed,2022-08-10 20:33:21,294.89 KB,5097113_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4vKjJGBZQ4K1j3Yjq3868,
closed,2022-08-10 20:33:21,35.48 KB,5097113_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4vP8JGBZV95GFPZ9Y86V3,
closed,2022-08-10 20:33:05,31.62 KB,5079535_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4vF8JyKbFF998PYGj6K4z,
closed,2022-08-10 20:33:05,295.23 KB,5079535_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4vBjJyKb47YGG9xV322FV,
closed,2022-08-10 20:33:05,942.87 KB,5079535_23143_0_0.normal.pileup.vcf.gz,file-GFp4vFjJyKb14F892Qzp8YX5,
closed,2022-08-10 20:32:59,243.13 KB,5076347_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4v98JZjV2p045GzYFXxjP,
closed,2022-08-10 20:32:59,744.10 KB,5076347_23143_0_0.normal.pileup.vcf.gz,file-GFp4vBQJZjV2p045GzYFXxjX,
closed,2022-08-10 20:32:59,30.29 KB,5076347_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v9jJZjVFVByY3YY1pGf3,
closed,2022-08-10 20:32:56,879.91 KB,5078858_23143_0_0.normal.pileup.vcf.gz,file-GFp4v9QJG4JV79V60GfgBJ7B,
closed,2022-08-10 20:32:56,32.41 KB,5078858_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v90JG4JxyJYQ785J0j4Y,
closed,2022-08-10 20:32:56,280.81 KB,5078858_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4v88JG4Jqjp9f2Vp0Fvgp,
closed,2022-08-10 20:32:55,30.95 KB,5072527_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v8jJzJyjjxYg1Zfgz4G6,
closed,2022-08-10 20:32:55,839.50 KB,5072527_23143_0_0.normal.pileup.vcf.gz,file-GFp4v98JzJyQ5B2zGzjxYZx3,
closed,2022-08-10 20:32:55,269.06 KB,5072527_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4v80JzJygkJf59vXJyk69,
closed,2022-08-10 20:32:52,35.38 KB,5097125_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v80JXYQ47YGG9xV322FG,
closed,2022-08-10 20:32:52,818.44 KB,5097125_23143_0_0.normal.pileup.vcf.gz,file-GFp4v8QJXYQ44YFZ4JXfJQvg,
closed,2022-08-10 20:32:52,266.18 KB,5097125_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4v7QJXYQKpP40PY9Zj49V,
closed,2022-08-10 20:32:50,32.27 KB,5096607_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v7jJKZ5613F8F0BYYYyZ,
closed,2022-08-10 20:32:50,907.32 KB,5096607_23143_0_0.normal.pileup.vcf.gz,file-GFp4v88JKZ52p045GzYFXxjF,
closed,2022-08-10 20:32:50,286.31 KB,5096607_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4v70JKZ543gBV9p5Vp33X,
closed,2022-08-10 20:32:39,33.28 KB,5072166_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v50J95Fzp0701Yk4fJz2,
closed,2022-08-10 20:32:39,921.47 KB,5072166_23143_0_0.normal.pileup.vcf.gz,file-GFp4v5QJ95Fqjp9f2Vp0FvgY,
closed,2022-08-10 20:32:39,294.98 KB,5072166_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4v48J95FVF71x3YkxvjfX,
closed,2022-08-10 20:32:38,1.11 MB,5071409_23143_0_0.normal.pileup.vcf.gz,file-GFp4v58Jp6vgkJf59vXJyk5Z,
closed,2022-08-10 20:32:38,41.47 KB,5071409_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v4QJp6vg91293j6YfVVF,
closed,2022-08-10 20:32:38,364.79 KB,5071409_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4v40Jp6vzfxkV7G6GyGfg,
closed,2022-08-10 20:32:29,1.08 MB,5006247_23143_0_0.normal.pileup.vcf.gz,file-GFp4v30Jkxf8VGjQBvGPkP17,
closed,2022-08-10 20:32:29,353.45 KB,5006247_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4v1jJkxfFF998PYGj6K44,
closed,2022-08-10 20:32:29,39.84 KB,5006247_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v28Jkxf19PV70Gj37bq8,
closed,2022-08-10 20:32:21,887.79 KB,5058684_23143_0_0.normal.pileup.vcf.gz,file-GFp4v10JzfgVy01pJ11F6pZq,
closed,2022-08-10 20:32:21,31.97 KB,5058684_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4v0QJzfgvbzPV6JJ5yVJy,
closed,2022-08-10 20:32:21,281.17 KB,5058684_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4qzjJzfgf13F8F0BYYYyJ,
closed,2022-08-10 20:32:11,0.97 MB,5005685_23143_0_0.normal.pileup.vcf.gz,file-GFp4qy0J63v6JpVG9vPkFFgP,
closed,2022-08-10 20:32:11,32.81 KB,5005685_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4qxQJ63v6220FBv3gJzX8,
closed,2022-08-10 20:32:11,309.84 KB,5005685_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4qvjJ63vJZfKjPYBGQGK2,
closed,2022-08-10 20:31:55,884.73 KB,5071695_23143_0_0.normal.pileup.vcf.gz,file-GFp4qpQJgXgP9g159x90gJV4,
closed,2022-08-10 20:31:55,32.18 KB,5071695_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp4qp0JgXg47YGG9xV322Bb,
closed,2022-08-10 20:31:55,280.22 KB,5071695_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp4qk8JgXg0ZGQg1Y85FVy3,
closed,2022-08-10 19:17:14,879.42 KB,5097901_23143_0_0.normal.pileup.vcf.gz,file-GFp3jp0JkYb8Bv7ZB1Xvx0gp,
closed,2022-08-10 19:17:14,35.55 KB,5097901_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp3jkQJkYb1F71x3YkxpZQb,
closed,2022-08-10 19:17:14,284.93 KB,5097901_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp3jjjJkYbFzQ4f9pjxx88F,
closed,2022-08-10 19:17:01,32.80 KB,5097894_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp3jf8JGgP8bVZfBvjfZ7jq,
closed,2022-08-10 19:17:01,874.05 KB,5097894_23143_0_0.normal.pileup.vcf.gz,file-GFp3jg0JGgPK7bpp9xqQvfqq,
closed,2022-08-10 19:17:01,279.65 KB,5097894_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp3jbjJGgP04K1j3Yjq1jFV,
closed,2022-08-10 19:16:51,274.09 KB,5097574_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp3jXQJVpyB0Gfz3YPYpQfj,
closed,2022-08-10 19:16:51,863.79 KB,5097574_23143_0_0.normal.pileup.vcf.gz,file-GFp3jYjJVpyFqfBp1ZXFZ91k,
closed,2022-08-10 19:16:51,30.81 KB,5097574_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp3jY0JVpy7Q9zY9zkjKyJ3,
closed,2022-08-10 19:16:48,29.26 KB,5097812_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp3jY0JkjV7kJf59vXJxPGP,
closed,2022-08-10 19:16:48,786.75 KB,5097812_23143_0_0.normal.pileup.vcf.gz,file-GFp3jYQJkjV19PV70Gj36BgP,
closed,2022-08-10 19:16:48,251.79 KB,5097812_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp3jX8JkjV809Pk9qF76g8P,
closed,2022-08-10 19:16:13,1.00 MB,5097821_23143_0_0.normal.pileup.vcf.gz,file-GFp3jF0J2Py2B1vgF0jVKj11,
closed,2022-08-10 19:16:13,39.99 KB,5097821_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp3jBQJ2Py43gBV9p5VjkFj,
closed,2022-08-10 19:16:13,329.13 KB,5097821_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp3j9jJ2Py73yxb9kkF9KZk,
closed,2022-08-10 19:16:09,875.04 KB,5097868_23143_0_0.normal.pileup.vcf.gz,file-GFp3j9jJgXPXYjP3J0kYfK20,
closed,2022-08-10 19:16:09,31.49 KB,5097868_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp3j98JgXPYfzx39y96BpZB,
closed,2022-08-10 19:16:09,276.12 KB,5097868_23143_0_0.mutect.msk.pon2.vcf.gz,file-GFp3j8QJgXPg91293j6YZXfG,
closed,2022-08-10 19:16:03,34.66 KB,5097620_23143_0_0.mutect.msk.pon2.vcf.gz.tbi,file-GFp3j7jJvxyXfy5y9k08KBz3,
