State,Last modified,Size,Name,ID,
closed,2022-01-12 20:56:22,5.58 KB,1499722_23153_0_0.bqsr.HsMetrics.txt,file-G7Pk9P0JVp11GbgqKYJfxpzg,
closed,2022-01-12 20:56:22,4.34 KB,1499722_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7Pk9KQJVp1FXvv1FVJGBg7j,
closed,2022-01-12 20:56:22,16.95 MB,1499722_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7Pk9PQJVp1195PVF866QXJX,
closed,2022-01-12 20:56:22,758.01 MB,1499722_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7Pk9Q8JVp13vGV82bb1jKpZ,
closed,2022-01-12 20:55:22,4.33 KB,1499880_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7Pk8zQJf1yF6QJxPpfxg4zG,
closed,2022-01-12 20:55:22,5.54 KB,1499880_23153_0_0.bqsr.HsMetrics.txt,file-G7Pk908Jf1yPBZg82b8bZg4z,
closed,2022-01-12 20:55:22,16.92 MB,1499880_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7Pk90jJf1y0BG3YPp247K14,
closed,2022-01-12 20:55:22,756.78 MB,1499880_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7Pk918Jf1yFZYJZKYGX2Fyk,
closed,2022-01-12 20:49:47,16.74 MB,1494659_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7Pk6J0J20j81X1g2fyQ42vQ,
closed,2022-01-12 20:49:47,3.63 KB,1494659_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7Pk6FjJ20jGpGK714x9fXyJ,
closed,2022-01-12 20:49:47,5.43 KB,1494659_23153_0_0.bqsr.HsMetrics.txt,file-G7Pk6GQJ20j4X74F14B8xfqQ,
closed,2022-01-12 20:49:47,744.71 MB,1494659_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7Pk6JQJ20jKfFY3151f45KG,
closed,2022-01-12 20:49:28,3.64 KB,1499681_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7Pk66jJBByZX74F14B8xfqF,
closed,2022-01-12 20:49:28,5.52 KB,1499681_23153_0_0.bqsr.HsMetrics.txt,file-G7Pk67QJBByf677PKYQY3qz6,
closed,2022-01-12 20:49:28,752.27 MB,1499681_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7Pk68jJBByQ48by837zbpgX,
closed,2022-01-12 20:49:28,16.86 MB,1499681_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7Pk680JBBybv47VKqbkf41X,
closed,2022-01-12 20:45:02,5.50 KB,1499669_23153_0_0.bqsr.HsMetrics.txt,file-G7Pk400J7B1k0704FXZp0jff,
closed,2022-01-12 20:45:02,749.91 MB,1499669_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7Pk418J7B1b0ykKKpk6z3F5,
closed,2022-01-12 20:45:02,16.83 MB,1499669_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7Pk40QJ7B1ZP92v82b5KJKX,
closed,2022-01-12 20:45:02,3.64 KB,1499669_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7Pk3zQJ7B1ZX74F14B8xfKY,
closed,2022-01-12 20:44:14,3.63 KB,1499758_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7Pk3jQJ0qfzX83f8345KzPy,
closed,2022-01-12 20:44:14,16.85 MB,1499758_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7Pk3kjJ0qfX6k7KPq7zZgY5,
closed,2022-01-12 20:44:14,5.53 KB,1499758_23153_0_0.bqsr.HsMetrics.txt,file-G7Pk3k8J0qffzp6g2j5J9XYK,
closed,2022-01-12 20:44:14,752.66 MB,1499758_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7Pk3pQJ0qfpkG51KYPx9Zpz,
