State,Last modified,Size,Name,ID,
closed,2022-01-12 21:52:03,1.30 MB,1499722_23153_0_0.normal.pileup.vcf.gz,file-G7Pp3ZQJ3JP26k7KPq7zZvJz,
closed,2022-01-12 21:48:56,1.15 MB,1499880_23153_0_0.normal.pileup.vcf.gz,file-G7Pp25jJp4x048by837zf002,
closed,2022-01-12 21:40:21,894.03 KB,1499947_23153_0_0.normal.pileup.vcf.gz,file-G7Pky4jJ3pV0q3gXKp87qPg7,
closed,2022-01-12 21:40:18,951.76 KB,1499863_23153_0_0.normal.pileup.vcf.gz,file-G7Pky48J5B626k7KPq7zZqQj,
closed,2022-01-12 21:40:10,1.08 MB,1499681_23153_0_0.normal.pileup.vcf.gz,file-G7Pky28J6KFFvJzKF90g1gQ3,
closed,2022-01-12 21:38:39,0.98 MB,1499846_23153_0_0.normal.pileup.vcf.gz,file-G7PkxFQJ1bPf677PKYQY3zVZ,
closed,2022-01-12 21:37:26,1.02 MB,1499758_23153_0_0.normal.pileup.vcf.gz,file-G7Pkvk8JfVB0q3gXKp87qPGb,
closed,2022-01-12 21:33:48,900.94 KB,1499774_23153_0_0.normal.pileup.vcf.gz,file-G7Pkq2QJBpVfX8XfKkK0vgZJ,
closed,2022-01-12 21:33:43,0.99 MB,1499736_23153_0_0.normal.pileup.vcf.gz,file-G7Pkq1QJkBJzX83f8345P339,
closed,2022-01-12 21:33:10,689.71 KB,1499973_23153_0_0.normal.pileup.vcf.gz,file-G7Pkpk8J5Fx0KVpbPqP3z8kB,
closed,2022-01-12 21:32:39,975.65 KB,1499669_23153_0_0.normal.pileup.vcf.gz,file-G7PkpVQJj1F03J0p83f32qq7,
closed,2022-01-12 21:32:02,850.51 KB,1499931_23153_0_0.normal.pileup.vcf.gz,file-G7Pkp88JZxPpp7Z4F9qGY382,
closed,2022-01-12 21:28:40,693.74 KB,1499904_23153_0_0.normal.pileup.vcf.gz,file-G7PkjbjJV01kpqZ4KkggYkPk,
closed,2022-01-12 21:28:23,1.01 MB,1499368_23153_0_0.normal.pileup.vcf.gz,file-G7PkjV8JzbPgjyZBF8QbP6P8,
closed,2022-01-12 21:27:35,841.89 KB,1499852_23153_0_0.normal.pileup.vcf.gz,file-G7Pkj58JpGjZxQGQKXPJvV21,
closed,2022-01-12 21:23:29,0.97 MB,1499385_23153_0_0.normal.pileup.vcf.gz,file-G7Pkf7jJvf281X1g2fyQ48p4,
closed,2022-01-12 21:22:54,863.97 KB,1499508_23153_0_0.normal.pileup.vcf.gz,file-G7Pkbz0JF49PkzqB84kfYq6F,
closed,2022-01-12 21:22:18,817.49 KB,1499767_23153_0_0.normal.pileup.vcf.gz,file-G7Pkbf0JvZp8YyGvKY9QF2Xx,
closed,2022-01-12 21:21:45,924.34 KB,1499625_23153_0_0.normal.pileup.vcf.gz,file-G7PkbJjJjz8zBZg82b8bZjq1,
