State,Last modified,Size,Name,ID,
closed,2022-02-05 20:00:27,108.59 KB,5099307_23153_0_0.mutect.msk.pon2.vcf.gz,file-G7zXg98J0VKzkgVB6K1j6yqp,
closed,2022-02-05 20:00:27,873.07 KB,5099307_23153_0_0.normal.pileup.vcf.gz,file-G7zXgB8J0VKbv5k731y1Yv6g,
closed,2022-02-05 20:00:27,16.90 KB,5099307_23153_0_0.mutect.msk.pon2.vcf.gz.tbi,file-G7zXg9jJ0VKz40Pb8Fk5GJ3Y,
closed,2022-02-05 19:05:52,18.56 KB,5099111_23153_0_0.mutect.msk.pon2.vcf.gz.tbi,file-G7zVxg8JbX5Qf8Bj5k63Y6ZB,
closed,2022-02-05 19:05:52,839.93 KB,5099111_23153_0_0.normal.pileup.vcf.gz,file-G7zVxgjJbX5X59vF6BkZ2jV5,
closed,2022-02-05 19:05:52,115.63 KB,5099111_23153_0_0.mutect.msk.pon2.vcf.gz,file-G7zVxfQJbX5jJF3098V7XQgv,
closed,2022-02-05 19:05:47,106.42 KB,5099033_23153_0_0.mutect.msk.pon2.vcf.gz,file-G7zVxb8Jj4BJg1qP8B6Q1Z3J,
closed,2022-02-05 19:05:47,16.08 KB,5099033_23153_0_0.mutect.msk.pon2.vcf.gz.tbi,file-G7zVxbjJj4B06VfP1vX4VzJX,
closed,2022-02-05 19:05:47,825.71 KB,5099033_23153_0_0.normal.pileup.vcf.gz,file-G7zVxfQJj4B1518Y5gf04Zvf,
closed,2022-02-05 03:30:29,18.24 KB,5043121_23153_0_0.mutect.msk.pon2.vcf.gz.tbi,file-G7z4788JVVv0jBKv8J47VZP9,
closed,2022-02-05 03:30:29,906.14 KB,5043121_23153_0_0.normal.pileup.vcf.gz,file-G7z478jJVVvBj5qZPjJ7xpG8,
closed,2022-02-05 03:30:29,116.29 KB,5043121_23153_0_0.mutect.msk.pon2.vcf.gz,file-G7z477QJVVv3Z8kzPg0P9V6V,
closed,2022-02-05 03:28:56,118.21 KB,5088089_23153_0_0.mutect.msk.pon2.vcf.gz,file-G7z46QQJzB5gf84G6Fz3JFFX,
closed,2022-02-05 03:28:56,18.21 KB,5088089_23153_0_0.mutect.msk.pon2.vcf.gz.tbi,file-G7z46V0JzB5bYJKY9776K8k0,
closed,2022-02-05 03:28:56,945.19 KB,5088089_23153_0_0.normal.pileup.vcf.gz,file-G7z46VjJzB5v5xbZ6G6ZYpF1,
closed,2022-02-05 03:27:44,928.69 KB,5074185_23153_0_0.normal.pileup.vcf.gz,file-G7z45zQJjxp5Byp030b97V3j,
closed,2022-02-05 03:27:44,16.27 KB,5074185_23153_0_0.mutect.msk.pon2.vcf.gz.tbi,file-G7z45z0JjxpJZ5Jj0XGygxZq,
closed,2022-02-05 03:27:44,105.95 KB,5074185_23153_0_0.mutect.msk.pon2.vcf.gz,file-G7z45yQJjxpG4VBK97vk59B5,
closed,2022-02-05 03:27:32,806.84 KB,5077621_23153_0_0.normal.pileup.vcf.gz,file-G7z45qjJPjkbY6PpPbjXFk8P,
closed,2022-02-05 03:27:32,16.77 KB,5077621_23153_0_0.mutect.msk.pon2.vcf.gz.tbi,file-G7z45q8JPjkzkKbK6JgGZz6K,
closed,2022-02-05 03:27:32,107.60 KB,5077621_23153_0_0.mutect.msk.pon2.vcf.gz,file-G7z45pjJPjkpbxVyJfXkJ6xg,
