State,Last modified,Size,Name,ID,
closed,2022-01-30 01:28:35,236.68 KB,4287250_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3v3QJQZbBvPYG24bJk1zK,
closed,2022-01-30 01:28:35,31.61 KB,4287250_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3v48JQZbJPq898b34B1Vx,
closed,2022-01-30 01:25:19,29.74 KB,4276539_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3pY8JQxVXpvYV24pv3G8G,
closed,2022-01-30 01:25:19,210.93 KB,4276539_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3pXjJQxVjF5Jg277xjkkK,
closed,2022-01-30 01:24:40,25.58 KB,4297144_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3p98J6k23pZ1120g2F0BK,
closed,2022-01-30 01:24:40,158.46 KB,4297144_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3p8jJ6k2F18Y8Ky175byk,
closed,2022-01-30 01:24:24,223.98 KB,4281759_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3p2QJXK1YG69y2J83jXqY,
closed,2022-01-30 01:24:24,30.48 KB,4281759_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3p30JXK1YG69y2J83jXqb,
closed,2022-01-30 01:22:51,185.41 KB,4287461_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3kG8Jb0f2K8pK23GPXBj6,
closed,2022-01-30 01:22:51,27.03 KB,4287461_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3kJ0Jb0f48Pp129XVvKK9,
closed,2022-01-30 01:18:55,29.18 KB,4256816_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3gXQJx69844x21pq2jKz1,
closed,2022-01-30 01:18:55,203.51 KB,4256816_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3gX0Jx69844x21pq2jKyp,
closed,2022-01-30 01:17:07,203.21 KB,4282147_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3fg0J31FzQZy320P26Q08,
closed,2022-01-30 01:17:07,29.47 KB,4282147_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3fgQJ31Fzf5z51k1f3zgz,
closed,2022-01-30 01:16:50,28.04 KB,4288159_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3fZ0Jx8Pkb8x7226xVFBJ,
closed,2022-01-30 01:16:50,197.59 KB,4288159_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3fY8Jx8PY672p2PqkK5P5,
closed,2022-01-30 01:16:47,32.17 KB,4290981_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3fY8J779yXq8v255V7vVG,
closed,2022-01-30 01:16:47,219.89 KB,4290981_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3fXjJ779g3fQj25GZKqZ0,
closed,2022-01-30 01:16:42,194.81 KB,4279243_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3fVQJFjv3672p2PqkK5P1,
closed,2022-01-30 01:16:42,28.30 KB,4279243_23153_0_0.vardict.final.annotated.vcf.gz.tbi,file-G7q3fX0JFjv5Yj8B2KfqBjzY,
closed,2022-01-30 01:15:47,185.70 KB,4278465_23153_0_0.vardict.final.annotated.vcf.gz,file-G7q3f3QJ8vxq80Vf218ZgZ9K,
