batch ID	stage-G4KkV88J6XG340022vxq916x.tumor_bai	stage-G4KkV88J6XG340022vxq916x.tumor_bam	stage-G4KkV88J6XG340022vxq916x.tumor_bai ID	stage-G4KkV88J6XG340022vxq916x.tumor_bam ID
5889184	5889184_23153_0_0.cram.crai	5889184_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4gjJjBGpXXQZ3kp074gG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4j0JjBGvJ1Bv3jzp06x9
5889192	5889192_23153_0_0.cram.crai	5889192_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvyP8JPpy8qy9P3j9QQ1vK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvz5QJPpyGVpbbGj7QXf5B
5889201	5889201_23153_0_0.cram.crai	5889201_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9GjJxV6Y6fz03jJVfJYB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9GjJxV6xQqfk3jJYVf1z
5889219	5889219_23153_0_0.cram.crai	5889219_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYG8J6B5Vv92p3jFzgX5J	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYG8J6B5jzFQF3jG6zY0p
5889226	5889226_23153_0_0.cram.crai	5889226_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyV8QJQ4b2Qf4v3jQjkjFB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyV4jJQ4bJ9g6y3jJvfQ1g
5889255	5889255_23153_0_0.cram.crai	5889255_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvfVjJXxf0jz7g3jJVVGPB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvfVjJXxfG9ky93jF7Xvz8
5889260	5889260_23153_0_0.cram.crai	5889260_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFq8J4zgkPxkG3k8v63bZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFq8J4zgfQX8B3kyz0fKq
5889278	5889278_23153_0_0.cram.crai	5889278_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1BQJxF3QyB833kVX9bFY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1F8JxF3Vv92p3jFzgKG8
5889287	5889287_23153_0_0.cram.crai	5889287_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3jGjJpP33y9vZ3kP6kZFz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3jGjJpP37J5pq6gy78B3K
5889333	5889333_23153_0_0.cram.crai	5889333_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4bjJQqgKgz4q3jyq4fg7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4fQJQqg0ZfJQ3kvV7xyj
5889394	5889394_23153_0_0.cram.crai	5889394_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxfk8JXxf965763jfjykZQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxfp8JXxfFJqj13pX3q9b5
5889459	5889459_23153_0_0.cram.crai	5889459_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf53z8JQ3YQzQ6f737bYY31	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf53z8JQ3YXQf4v3jQjpZQX
5889496	5889496_23153_0_0.cram.crai	5889496_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf19ZjJ79z8zFQF3jG6zqfx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf19bQJ79z6bJq23kb90F48
5889514	5889514_23153_0_0.cram.crai	5889514_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4j3QJvkyx1vFb3k48jFJ1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4j48Jvkyyxx324vBY20fY
5889527	5889527_23153_0_0.cram.crai	5889527_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxP7QJk49jqy9P3j9QQ4Jp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxP88Jk49z6V3k3kzV0gP9
5889539	5889539_23153_0_0.cram.crai	5889539_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1XjJ05183pf33jvJv38q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1Y8J0518qy9P3j9QQ2F0
5889586	5889586_23153_0_0.cram.crai	5889586_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3x70JZ36J9g6y3jJvgK6K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3x78JZ36Kgz4q3jyq599Y
5889613	5889613_23153_0_0.cram.crai	5889613_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpGQJZB4fQX8B3kyz0kGF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpGjJZB4pyB9v3jV38Qp5
5889669	5889669_23153_0_0.cram.crai	5889669_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxVPjJ8kv958zV3kz19YYb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxVp0J8kv9XYqQ3jxxK7Xz
5889676	5889676_23153_0_0.cram.crai	5889676_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ20JqXkzzFk0PvKKK8PZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ28JqXkj8X51FVq6QKvy
5889681	5889681_23153_0_0.cram.crai	5889681_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Q10JQ3Yv4jfV3jbZbBxJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Q18JQ3Yj8X51FVq6VP68
5889697	5889697_23153_0_0.cram.crai	5889697_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4950Jz6ZYfQVX3jFk1281	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4958Jz6ZxJ1YV3jzqZy02
5889736	5889736_23153_0_0.cram.crai	5889736_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf50Q0J1Z3GJ1Bv3jzp1FkK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf50QQJ1Z39PxkG3k8v7PvY
5889767	5889767_23153_0_0.cram.crai	5889767_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxzx0JZxbJQqfk3jJYVXBk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby0B0JZxb05xP83jXBJbgx
5889789	5889789_23153_0_0.cram.crai	5889789_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf58B8JFx0QyB833kVXBqpX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf58BQJFx0j3pf33jvJxB6V
5889809	5889809_23153_0_0.cram.crai	5889809_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybygxQJb5x84gBb3kQYGkkx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyj50Jb5x8qy9P3j9QQJ26
5889916	5889916_23153_0_0.cram.crai	5889916_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby5GjJ68GFX08fG45vK90j	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby5GjJ68G65Yx53k17F72y
5889929	5889929_23153_0_0.cram.crai	5889929_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4768JbB27J5pq6gy78J7f	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4770JbB236fz03jJVg37x
5889947	5889947_23153_0_0.cram.crai	5889947_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGYQJYq87J5pq6gy777Fy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGZjJYq893V1V3jZGF4Vg
5889965	5889965_23153_0_0.cram.crai	5889965_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4BKjJGgbBZkpz3kYVP64z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4BPjJGgbKYGJZ3jyQF0gQ
5890019	5890019_23153_0_0.cram.crai	5890019_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy2jJQ4bP6V3k3kzV0pqX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy3QJQ4b2Qf4v3jQjkZKf
5890042	5890042_23153_0_0.cram.crai	5890042_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1by8J1f9yYGJZ3jyQBPVx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1bz0J1f9pzx9v3k28PXbb
5890060	5890060_23153_0_0.cram.crai	5890060_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3fzQJGgb8zFQF3jG7039g	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3fzQJGgb9b4843jZpXqQ4
5890078	5890078_23153_0_0.cram.crai	5890078_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPZ0J7gVpff0VBBxFXx9q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPZQJ7gVXQf4v3jQjkgv1
5890104	5890104_23153_0_0.cram.crai	5890104_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybqjPjJ2qXByB9v3jV3883g	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybqjPjJ2qX3y25J9XJb4z7Q
5890131	5890131_23153_0_0.cram.crai	5890131_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvgjjJXkB0jz7g3jJVVGbv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvgk8JXkBBZkpz3kYVJq00
5890165	5890165_23153_0_0.cram.crai	5890165_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYPQJk49gJ5pq6gy778bK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYQQJk49f5Yx53k17F9gz
5890173	5890173_23153_0_0.cram.crai	5890173_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyxz0J4zgY6fz03jJVfX2K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyxz8J4zgXQf4v3jQjkqBQ
5890213	5890213_23153_0_0.cram.crai	5890213_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGj0J5V00jKFZ3jf5QXx1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGj0J5V0PgyZ03jF798QB
5890225	5890225_23153_0_0.cram.crai	5890225_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy6jJKgVQZfJQ3kvV7vb8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy70JKgVv9ky93jF7YQ3y
5890232	5890232_23153_0_0.cram.crai	5890232_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyB30JZB4yxx324vBY0y76	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBQQJZB4Vv92p3jFzgQG3
5890248	5890248_23153_0_0.cram.crai	5890248_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyG6jJ29983pf33jvJvG6X	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyG78J299K7Jp68g0XX2zG
5890276	5890276_23153_0_0.cram.crai	5890276_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4KQJfz4yxx324vBY0fKx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4KQJfz4kPxkG3k8v62Pb
5890297	5890297_23153_0_0.cram.crai	5890297_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyqP0JFYfjqy9P3j9QQJvZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyqP0JFYfX86YP7ZVP4pBz
5890305	5890305_23153_0_0.cram.crai	5890305_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfGVP0J37qPgyZ03jF7G0KV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfGVP0J37qFJqj13pX3xZBF
5890320	5890320_23153_0_0.cram.crai	5890320_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyz3QJxyV8qy9P3j9QQKq6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyz3QJxyVBPb85K6yJ003Z
5890337	5890337_23153_0_0.cram.crai	5890337_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZqjJGGVG4jfV3jbZZ4V2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxb5jJGGVK7Jp68g0XVy42
5890366	5890366_23153_0_0.cram.crai	5890366_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4pf8JQj89g7P43kGQYFF2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4pg0JQj89XYqQ3jxxP9fK
5890379	5890379_23153_0_0.cram.crai	5890379_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxVBQJKgVf5Yx53k17F2pP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxVBQJKgVqX08fG45vK4jg
5890453	5890453_23153_0_0.cram.crai	5890453_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJ9jJZB4v9ky93jF7YFz1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyJB8JZB4QZfJQ3kvV7jqP
5890471	5890471_23153_0_0.cram.crai	5890471_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg0QJXPQG9ky93jF7Y72q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg18JXPQFX08fG45vK5jZ
5890495	5890495_23153_0_0.cram.crai	5890495_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz3G0JYVJXQf4v3jQjkx88	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz3G8JYVJxQqfk3jJYVq8K
5890506	5890506_23153_0_0.cram.crai	5890506_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyxfQJ8fp9XYqQ3jxxKVj3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyxg0J8fpPgyZ03jF79GFg
5890568	5890568_23153_0_0.cram.crai	5890568_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkfQJ5p60ZfJQ3kvV7P2x	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkX0J5p6G9ky93jF7Y207
5890624	5890624_23153_0_0.cram.crai	5890624_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvp9jJ06G9b4843jZpVvPG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpB0J06GJJ1YV3jzqYgxG
5890638	5890638_23153_0_0.cram.crai	5890638_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4fJQJX74G4jfV3jbZbGB1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4fKjJX74BZkpz3kYVP960
5890652	5890652_23153_0_0.cram.crai	5890652_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby58jJxqgYy9vZ3kP6jqB5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby598JxqgfQX8B3kyz0qxk
5890680	5890680_23153_0_0.cram.crai	5890680_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvXJ8JKy10yB833kVX9J7P	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvXJQJKy1G4jfV3jbZYz3z
5890691	5890691_23153_0_0.cram.crai	5890691_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2GQJG5QjzFQF3jG6zfQf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2GjJG5Qpff0VBBxFY1x0
5890735	5890735_23153_0_0.cram.crai	5890735_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvqZQJ18XqX08fG45vK12K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvqbQJ18XYfQVX3jFk028Z
5890761	5890761_23153_0_0.cram.crai	5890761_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1y0JVj9vfQGY3jj1f9kJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1y0JVj9qX08fG45vK27p
5890772	5890772_23153_0_0.cram.crai	5890772_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1Z00J79zBzx9v3k28PXVZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1Z08J79z64Zg33jJkgBfP
5890783	5890783_23153_0_0.cram.crai	5890783_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf493jJ9vGpyB9v3jV39B54	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4940J9vGzzFk0PvKKPYKB
5890799	5890799_23153_0_0.cram.crai	5890799_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyx58Jz5JfX5613kgxGYKJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyx0jJz5Jj3pf33jvJvQ0q
5890836	5890836_23153_0_0.cram.crai	5890836_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxbf8J4GY36fz03jJVf9K8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfB8J4GY7qjfP3kgKPQQv
5890858	5890858_23153_0_0.cram.crai	5890858_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvbV8J7gPY6fz03jJVbp0y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvbVjJ7gPv4jfV3jbZYzJ8
5890930	5890930_23153_0_0.cram.crai	5890930_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4pjjJG5kpyB9v3jV39P7G	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4pk8JG5kQyB833kVXBfbQ
5890959	5890959_23153_0_0.cram.crai	5890959_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1Y8Jb710zQ6f737bXByx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1Y8Jb71BPb85K6yGzYzQ
5890996	5890996_23153_0_0.cram.crai	5890996_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPfjJYVJQzQ6f737bXJ5k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPfjJYVJfX5613kgxG7Bv
5891007	5891007_23153_0_0.cram.crai	5891007_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf6GQ8JF1Yx9g6y3jJvgyJG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf6GQjJF1Yjqy9P3j9QVYPq
5891010	5891010_23153_0_0.cram.crai	5891010_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf12ZQJ44xqJqj13pX3qk1z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf12ZjJ44xpzx9v3k28PQYx
5891035	5891035_23153_0_0.cram.crai	5891035_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxp8JxQzxJ1YV3jzqYjQZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxq0JxQzkPxkG3k8v61QG
5891056	5891056_23153_0_0.cram.crai	5891056_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2G8J8qGfbJq23kb9032B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2J0J8qGfX5613kgxGfgj
5891083	5891083_23153_0_0.cram.crai	5891083_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5P28Jx147J5pq6gy78fZg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5P30Jx143fQVX3jFk1PfG
5891099	5891099_23153_0_0.cram.crai	5891099_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGXQJ5xqpyB9v3jV38K32	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGY8J5xqpZkpz3kYVJy7q
5891120	5891120_23153_0_0.cram.crai	5891120_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5240JKBb7J5pq6gy78Z27	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf524jJKBb7qjfP3kgKV0qK
5891137	5891137_23153_0_0.cram.crai	5891137_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkP8J1Jfv4jfV3jbZYzx4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkPQJ1JfyYGJZ3jyQ9jX8
