batch ID	stage-G4KkV88J6XG340022vxq916x.tumor_bai	stage-G4KkV88J6XG340022vxq916x.tumor_bam	stage-G4KkV88J6XG340022vxq916x.tumor_bai ID	stage-G4KkV88J6XG340022vxq916x.tumor_bam ID
5863180	5863180_23153_0_0.cram.crai	5863180_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4GF8Jf408zFQF3jG7090q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4GG0Jf409g7P43kGQY7zx
5863191	5863191_23153_0_0.cram.crai	5863191_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgFjJb777J5pq6gy772gb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgFjJb77GJ1Bv3jzp0B5B
5863241	5863241_23153_0_0.cram.crai	5863241_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxkX0J68GG4jfV3jbZZ5KB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxkp8J68GG9ky93jF7Y7Zv
5863264	5863264_23153_0_0.cram.crai	5863264_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxq2jJ1Jfpzx9v3k28P1f5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxq3QJ1JfkPxkG3k8v66pG
5863277	5863277_23153_0_0.cram.crai	5863277_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxj10JGkxYy25J9XJb5FPg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxj30JGkxjqy9P3j9QQ66X
5863303	5863303_23153_0_0.cram.crai	5863303_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvYY8JZB4fQX8B3kyz0XfF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvYY8JZB4qX08fG45vJzkp
5863322	5863322_23153_0_0.cram.crai	5863322_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvvZQJpgK2Qf4v3jQjkK1z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvv20JpgKGJ1Bv3jzp05Z4
5863358	5863358_23153_0_0.cram.crai	5863358_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx85jJf2k5j06Y3jy23JBg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx880Jf2k88X51FVq6QJXY
5863367	5863367_23153_0_0.cram.crai	5863367_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvq9jJJjXBZkpz3kYVJqQj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvq6jJJjX65Yx53k17Bz9X
5863374	5863374_23153_0_0.cram.crai	5863374_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8F0J3xk965763jfjyxJ6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8G8J3xk93V1V3jZGF3V3
5863389	5863389_23153_0_0.cram.crai	5863389_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8yjJPZXFX08fG45vK9gP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8zQJPZX57v96P5VP7Bv9
5863390	5863390_23153_0_0.cram.crai	5863390_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4V30J1v3qJqj13pX3v90j	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4V40J1v3pXXQZ3kp08BbP
5863455	5863455_23153_0_0.cram.crai	5863455_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyqYjJjBGY6fz03jJVfVbF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyqg0JjBGjzFQF3jG6zZzQ
5863460	5863460_23153_0_0.cram.crai	5863460_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4JQ8JXpKqX08fG45vP5pF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4JV0JXpKk3V1V3jZGG3qy
5863487	5863487_23153_0_0.cram.crai	5863487_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxJ30J5jgkPxkG3k8v63zQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxJfQJ5jgk3V1V3jZGBy2g
5863493	5863493_23153_0_0.cram.crai	5863493_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P2QJpg1XKg6V3jYvx1Pv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P2QJpg1QzQ6f737bYJy0
5863507	5863507_23153_0_0.cram.crai	5863507_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4088Jf4084gBb3kQYJbJX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf408jJf40BXXQZ3kp086Q8
5863510	5863510_23153_0_0.cram.crai	5863510_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx15jJJ9ZJ1vFb3k48g98B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx168JJ9Z6X5613kgxG4vf
5863535	5863535_23153_0_0.cram.crai	5863535_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyB8J3G28qy9P3j9QQKPV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyG0J3G2FPjGp3jKQy5Gz
5863544	5863544_23153_0_0.cram.crai	5863544_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxzqQJByxKxx324vBY0v4Y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxzzjJByx0jz7g3jJVVZ4v
5863556	5863556_23153_0_0.cram.crai	5863556_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkfjJZB4gJ5pq6gy76xZ7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvkg8JZB4qJqj13pX3q44B
5863583	5863583_23153_0_0.cram.crai	5863583_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx998JZYj0F8xJ3kB944yx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx9J8JZYj7J5pq6gy7708q
5863599	5863599_23153_0_0.cram.crai	5863599_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1XjJvj4965763jfjyf89	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1Y8Jvj4FX08fG45vK24B
5863629	5863629_23153_0_0.cram.crai	5863629_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxykjJFfkY6fz03jJVfFQz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxyqQJFfkkb4843jZpX3B2
5863631	5863631_23153_0_0.cram.crai	5863631_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZYQJ8yfBzx9v3k28P6zj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZZ8J8yfBXXQZ3kp07K3Q
5863665	5863665_23153_0_0.cram.crai	5863665_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGGjJ9FgGJ1Bv3jzp086J	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGJQJ9Fg84gBb3kQYGQpg
5863673	5863673_23153_0_0.cram.crai	5863673_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypfjJb77PgyZ03jF79Fbx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypgQJb776X5613kgxGXGg
5863706	5863706_23153_0_0.cram.crai	5863706_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby510JpF0KYGJZ3jyQB0V5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby52jJpF0958zV3kz19gvK
5863733	5863733_23153_0_0.cram.crai	5863733_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQBQJJjX3fQVX3jFk05p5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQBQJJjX65Yx53k17F2fK
5863749	5863749_23153_0_0.cram.crai	5863749_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxf0J68GKxx324vBY0bK6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxf8J68GG9ky93jF7Y2gy
5863757	5863757_23153_0_0.cram.crai	5863757_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1x8J2p4K7Jp68g0XVpzZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx2G8J2p45xXGv3jPxvy3Z
5863770	5863770_23153_0_0.cram.crai	5863770_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx0xQJxyVJ1vFb3k48g95Z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx0y0JxyV5VfK43k0bBq2b
5863785	5863785_23153_0_0.cram.crai	5863785_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8g0JkB66X5613kgxGGZP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8g0JkB6P6V3k3kzV0vyB
5863794	5863794_23153_0_0.cram.crai	5863794_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQJjJZB9pPb85K6yGzfFv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQP8JZB9k58zV3kz19YPV
5863805	5863805_23153_0_0.cram.crai	5863805_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx70jJj9zk3V1V3jZGBx16	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx730Jj9zQzQ6f737bXFfP
5863818	5863818_23153_0_0.cram.crai	5863818_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvq98JVyzQyB833kVX9KJZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvq60JVyzgqjfP3kgKPFyq
5863866	5863866_23153_0_0.cram.crai	5863866_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfFQJ6b9BPb85K6yGzg9p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxffQJ6b90jKFZ3jf5QK4Y
5863879	5863879_23153_0_0.cram.crai	5863879_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfq3PjJFYJBPb85K6yJ44Z0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfq3PjJFYJ0zQ6f737bg7Zk
5863892	5863892_23153_0_0.cram.crai	5863892_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4GYQJpg1yYGJZ3jyQF1J7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4GYQJpg1p2P0F3P9JY3f0
5863900	5863900_23153_0_0.cram.crai	5863900_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfGbvjJ37q3y9vZ3kP6pzPy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfGbvjJ37q0jKFZ3jf5Xz7Y
5863925	5863925_23153_0_0.cram.crai	5863925_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxxj0JxF3j8X51FVq6QX0y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxjjJxF3qPjGp3jKQxyfZ
5863948	5863948_23153_0_0.cram.crai	5863948_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx5g8J5jZ65Yx53k17F12P	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx5Y0J5jZJJ1YV3jzqYkqF
5863969	5863969_23153_0_0.cram.crai	5863969_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxbf8J96J9g7P43kGQXF9G	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxbjjJ96J9PxkG3k8v65P1
5863976	5863976_23153_0_0.cram.crai	5863976_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQBQJ7QYPgyZ03jF7923x	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQG0J7QY9g7P43kGQXB64
5863997	5863997_23153_0_0.cram.crai	5863997_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxxx0JY22qJqj13pX3qFVv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxxx8JY22j3pf33jvJv97K
5864007	5864007_23153_0_0.cram.crai	5864007_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Q8QJQ3Ypzx9v3k28Py42	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Q8QJQ3Yk3V1V3jZGG4VG
5864028	5864028_23153_0_0.cram.crai	5864028_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvb78JpgKJ9g6y3jJvf4bX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvb88JpgK9PxkG3k8v607G
5864035	5864035_23153_0_0.cram.crai	5864035_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx0x0J2p48qy9P3j9QQ247	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx0x0J2p46QX8B3kyz0ZbQ
5864061	5864061_23153_0_0.cram.crai	5864061_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzF7jJPZX2Qf4v3jQjkyKf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzF80JPZX6QX8B3kyz16Jj
5864072	5864072_23153_0_0.cram.crai	5864072_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz580J2bqygz4q3jyq4fkz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz580J2bqXKg6V3jYvv57G
5864083	5864083_23153_0_0.cram.crai	5864083_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZV8J2883y25J9XJb50zF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZVQJ28805xP83jXBJK07
5864099	5864099_23153_0_0.cram.crai	5864099_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPx8Jg48Yy25J9XJb5QBk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPxQJg48bVfK43k0bF43j
5864105	5864105_23153_0_0.cram.crai	5864105_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2y0JYbj9g7P43kGQXb4z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2y8JYbj9b4843jZpXGX9
5864166	5864166_23153_0_0.cram.crai	5864166_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9V0J06GB2P0F3P9JVp5B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9V0J06G57v96P5VP7F17
5864179	5864179_23153_0_0.cram.crai	5864179_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybybvjJxF3QF8xJ3kB94JVF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybybvjJxF3XKg6V3jYvv00P
5864201	5864201_23153_0_0.cram.crai	5864201_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2X8J4zgkXYqQ3jxxKY3b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2XjJ4zgQjKFZ3jf5Qgq8
5864226	5864226_23153_0_0.cram.crai	5864226_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQP0Jb5x9g7P43kGQXB6p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQPjJb5xGXqY33k9G3KX2
5864234	5864234_23153_0_0.cram.crai	5864234_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQG8JX1yjzFQF3jG6zFbY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ7jJX1yQ5xP83jXBJX6b
5864260	5864260_23153_0_0.cram.crai	5864260_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4b6jJ9vGQZfJQ3kvV8QXv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4b78J9vGpPb85K6yJ0jK4
5864287	5864287_23153_0_0.cram.crai	5864287_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvg20JQX0f4Zg33jJkff1K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvg2QJQX0qPjGp3jKQxgpB
5864333	5864333_23153_0_0.cram.crai	5864333_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxj0JxQ0k3V1V3jZGBqZQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxk8JxQ0vJ1Bv3jzp05x5
5864349	5864349_23153_0_0.cram.crai	5864349_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3p88Jx20GfQGY3jj1gBYk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3p88Jx203fQVX3jFk0z09
5864368	5864368_23153_0_0.cram.crai	5864368_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1KjJG5QQZfJQ3kvV7xQp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1KjJG5QYy25J9XJb5b16
5864394	5864394_23153_0_0.cram.crai	5864394_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf46g0Jz6Zj4gBb3kQYJfyK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf46j0Jz6ZgqjfP3kgKQj54
5864415	5864415_23153_0_0.cram.crai	5864415_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfQjJYq82Kg6V3jYvqkG6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxffjJYq89b4843jZpX17p
