batch ID	stage-G4KkV88J6XG340022vxq916x.tumor_bai	stage-G4KkV88J6XG340022vxq916x.tumor_bam	stage-G4KkV88J6XG340022vxq916x.tumor_bai ID	stage-G4KkV88J6XG340022vxq916x.tumor_bam ID
5851215	5851215_23153_0_0.cram.crai	5851215_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3ZfQJf403y25J9XJb65Pp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3ZfjJf4065Yx53k17Fyf6
5851223	5851223_23153_0_0.cram.crai	5851223_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8y8JpF0B2P0F3P9JVYYg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8yQJpF083pf33jvJv4V8
5851259	5851259_23153_0_0.cram.crai	5851259_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby658JxF3bxXGv3jPxx5VK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby660JxF3bj06Y3jy23YP5
5851288	5851288_23153_0_0.cram.crai	5851288_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyF4jJJjX0zQ6f737bXXjz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBvjJJjX8qy9P3j9QQ9vg
5851296	5851296_23153_0_0.cram.crai	5851296_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8F0JB60qX08fG45vK34P	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8FQJB60pzx9v3k28KxVj
5851311	5851311_23153_0_0.cram.crai	5851311_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvp7QJ4GY9PxkG3k8v60vV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvp7QJ4GY65Yx53k17Bz3X
5851345	5851345_23153_0_0.cram.crai	5851345_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2FjJG5QgqjfP3kgKPvYB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2FjJG5QYfQVX3jFk0VZg
5851358	5851358_23153_0_0.cram.crai	5851358_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkVjJpgKGJ1Bv3jzp057G	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkVjJpgK1Jx4y3kq3xfb2
5851374	5851374_23153_0_0.cram.crai	5851374_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyqbjJ01FFJqj13pX3qVy6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyqj0J01FBzx9v3k28P8QG
5851401	5851401_23153_0_0.cram.crai	5851401_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4VjJ5XGGJ1Bv3jzp0GpZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4ZjJ5XG93V1V3jZGF2gx
5851442	5851442_23153_0_0.cram.crai	5851442_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxz88J5jgYy9vZ3kP6jp8y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxz78J5jgk58zV3kz19fvZ
5851528	5851528_23153_0_0.cram.crai	5851528_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf16bQJKz9v4jfV3jbZZgyj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf16bQJKz9b9V544519j372
5851556	5851556_23153_0_0.cram.crai	5851556_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1p0Jk0pG9ky93jF7Y9Z1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1p0Jk0p05xP83jXBJf1J
5851561	5851561_23153_0_0.cram.crai	5851561_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy90JkB6JJ1YV3jzqZ61K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyB0JkB6Bzx9v3k28P91p
5851604	5851604_23153_0_0.cram.crai	5851604_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf16P8JQkFzzFk0PvKKKkzk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf16P8JQkFpyB9v3jV38yvg
5851647	5851647_23153_0_0.cram.crai	5851647_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYK8J5jZ3fQVX3jFk0JVk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYQ8J5jZGXqY33k9G3bxp
5851665	5851665_23153_0_0.cram.crai	5851665_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYXjJ5V0FPjGp3jKQxvP2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYY0J5V00jz7g3jJVVV7F
5851698	5851698_23153_0_0.cram.crai	5851698_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxP2jJ2vgxQqfk3jJYVKg3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxP6QJ2vgpXXQZ3kp0769X
5851706	5851706_23153_0_0.cram.crai	5851706_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYk8J5jgk58zV3kz19Z47	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYkQJ5jgfbJq23kb8zjBq
5851712	5851712_23153_0_0.cram.crai	5851712_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx62jJxV6x9g6y3jJvf79v	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx6BQJxV6x9g6y3jJvf7BQ
5851733	5851733_23153_0_0.cram.crai	5851733_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxxx8JFqvjzFQF3jG6zKVV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxxjJFqvb7v96P5VP78KQ
5851818	5851818_23153_0_0.cram.crai	5851818_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby52jJb5x3y25J9XJb5K72	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby53jJb5xP6V3k3kzV0v8X
5851866	5851866_23153_0_0.cram.crai	5851866_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9GQJP4fgqjfP3kgKPZx7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9GjJP4ff5Yx53k17F7xF
5851879	5851879_23153_0_0.cram.crai	5851879_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4q10JX740F8xJ3kB958Gv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4q1jJX74J1vFb3k48jG27
5851913	5851913_23153_0_0.cram.crai	5851913_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpxjJqXkpZkpz3kYVK14k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxpy0JqXkgqjfP3kgKPVbZ
5851925	5851925_23153_0_0.cram.crai	5851925_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGX8JxV6x1vFb3k48gFvx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGY0JxV6k58zV3kz19Xq1
5851932	5851932_23153_0_0.cram.crai	5851932_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyyv8JYVJkg7P43kGQXZ80	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyyx0JYVJqPjGp3jKQy5YP
5851954	5851954_23153_0_0.cram.crai	5851954_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1Kb8JXpkpff0VBBxFY8Ky	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1Kf0JXpkk3V1V3jZGFY1G
5851976	5851976_23153_0_0.cram.crai	5851976_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyV40Jk49Qjz7g3jJVVgGZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyV0jJk49j4gBb3kQYGjQP
5852017	5852017_23153_0_0.cram.crai	5852017_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYgjJKgVb7v96P5VP7GyY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYj8JKgVqX08fG45vKFxf
5852024	5852024_23153_0_0.cram.crai	5852024_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxjKQJ1JfQ5xP83jXBJYvQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxjV0J1Jff5Yx53k17F47Z
5852038	5852038_23153_0_0.cram.crai	5852038_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1kjJ6Q564Zg33jJkfxXz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1pQJ6Q5PzFk0PvKKKGj8
5852080	5852080_23153_0_0.cram.crai	5852080_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPyQJ5ZGQzQ6f737bXJ7v	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPyQJ5ZGzgyZ03jF7920K
5852091	5852091_23153_0_0.cram.crai	5852091_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxqkQJFYff5Yx53k17F52J	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxqfQJFYff4Zg33jJkfvF5
5852186	5852186_23153_0_0.cram.crai	5852186_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1pQJ5p665Yx53k17F0JJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1qQJ5p65j06Y3jy23GV5
5852211	5852211_23153_0_0.cram.crai	5852211_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy6jJ0PQFPjGp3jKQy5FP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy7jJ0PQBXXQZ3kp07QFP
5852236	5852236_23153_0_0.cram.crai	5852236_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4qqQJYyZyYGJZ3jyQF698	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4qv0JYyZj4gBb3kQYJv91
5852258	5852258_23153_0_0.cram.crai	5852258_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxzFQJ743k3V1V3jZGF1vF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxzv8J743bj06Y3jy23X1Q
5852289	5852289_23153_0_0.cram.crai	5852289_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxff8JJjXJJ1YV3jzqYvYV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxfg0JJjX0F8xJ3kB94758
5852341	5852341_23153_0_0.cram.crai	5852341_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx9KQJ2p4BPb85K6yGzb7b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx950J2p4BXXQZ3kp075Q5
5852388	5852388_23153_0_0.cram.crai	5852388_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy1QJX1yQF8xJ3kB9434v	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy1QJX1yY6fz03jJVbq9Y
5852405	5852405_23153_0_0.cram.crai	5852405_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy6jJ8yfKYGJZ3jyQB6bX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy78J8yf0jz7g3jJVVkxb
5852420	5852420_23153_0_0.cram.crai	5852420_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4fqQJx146bJq23kb914v8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4fvQJx14BXXQZ3kp08G1x
5852443	5852443_23153_0_0.cram.crai	5852443_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0k6QJ44xQjz7g3jJVX16p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0k78J44xyYGJZ3jyQBGJ8
5852466	5852466_23153_0_0.cram.crai	5852466_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypjQJb71FX08fG45vKJBz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypjQJb7188X51FVq6QjJg
5852484	5852484_23153_0_0.cram.crai	5852484_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvvg8JFfkxJ1YV3jzqYj7g	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvvpQJFfkpZkpz3kYVJqZf
5852492	5852492_23153_0_0.cram.crai	5852492_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxVG0JxjvjzFQF3jG6zFk7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxV4QJxjvQzQ6f737bXJPz
5852504	5852504_23153_0_0.cram.crai	5852504_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4v0J6B5qPjGp3jKQy6bG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4x8J6B5zgyZ03jF79Pp0
5852547	5852547_23153_0_0.cram.crai	5852547_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf143QJ9fx005Q332gPZY4Y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1448J9fxFJqj13pX3qk90
5852628	5852628_23153_0_0.cram.crai	5852628_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx55jJxqgXKg6V3jYvqf1y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx55jJxqgv9ky93jF7Y40J
5852644	5852644_23153_0_0.cram.crai	5852644_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxjK8JFYfXQf4v3jQjkY4p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxjG0JFYfyxx324vBY0p8K
5852661	5852661_23153_0_0.cram.crai	5852661_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxG10J01F8qy9P3j9QQ3yb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxG10J01F2Qf4v3jQjkQbK
5852672	5852672_23153_0_0.cram.crai	5852672_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4KY0JXpKx9g6y3jJvgXPv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4KY8JXpKQjz7g3jJVXY9y
5852683	5852683_23153_0_0.cram.crai	5852683_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0918J4kqQyB833kVXB2K5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf091QJ4kqbVfK43k0bFJv1
5852699	5852699_23153_0_0.cram.crai	5852699_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4FpQJjV8QyB833kVXBXjQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Fq0JjV8XQf4v3jQjpK63
5852700	5852700_23153_0_0.cram.crai	5852700_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5YqQJ5yyx9g6y3jJvgpBG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5YqQJ5yyQyB833kVXBx8Q
5852754	5852754_23153_0_0.cram.crai	5852754_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3jj8JGgb9PxkG3k8v71gb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3jjjJGgb0jz7g3jJVX9Kf
5852769	5852769_23153_0_0.cram.crai	5852769_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvbPQJ5V0Kgz4q3jyq47bP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvbPjJ5V0GfQGY3jj1f7qQ
5852776	5852776_23153_0_0.cram.crai	5852776_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf45FjJz9xv4jfV3jbZb3G1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf45G8Jz9xkPxkG3k8v74Fg
5852819	5852819_23153_0_0.cram.crai	5852819_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvkf8J1Jfb7v96P5VP71vZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkfjJ1JfbxXGv3jPxvvZ7
5852842	5852842_23153_0_0.cram.crai	5852842_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx380J37bVJx4y3kq3xjGQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx38QJ37bQjKFZ3jf5QBjx
5852878	5852878_23153_0_0.cram.crai	5852878_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpP8JVj9fQX8B3kyz0Yb9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpQ0JVj9QyB833kVX9K9p
5852906	5852906_23153_0_0.cram.crai	5852906_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0FjQJ4kqfX5613kgxGp9Z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0FjQJ4kqk65763jfjzBqG
