State,Last modified,Size,Name,ID,
closed,2022-01-25 17:57:57,26.21 KB,1636593_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7j8vx0J8bfb3yZP1kF26gK4,
closed,2022-01-25 17:57:57,1.60 MB,1636593_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7j8vvQJ8bfY672p2PqgKvFG,
closed,2022-01-08 12:09:12,17.19 KB,1693648_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gx6JQJ0KgJ9zvZFZ61bV8Z,
closed,2022-01-08 12:09:12,0.96 MB,1693648_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gx6J0J0Kg70xJf9g6fJyJ3,
closed,2022-01-08 12:03:56,0.99 MB,1661794_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gx3y0JVxZGF3Bg9gYfGp45,
closed,2022-01-08 12:03:56,17.25 KB,1661794_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gx3yjJVxZ55Q1qF7bxQqZ6,
closed,2022-01-08 12:03:27,17.69 KB,1697343_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gx3g8JX5Zx6YK5GPqj8bfz,
closed,2022-01-08 12:03:27,1.01 MB,1697343_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gx3fQJX5ZQZFg8FF8b7182,
closed,2022-01-08 12:02:42,1.09 MB,1693947_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gx3FjJJkkjyjz1FFFp5X79,
closed,2022-01-08 12:02:42,18.86 KB,1693947_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gx3G8JJkkV4kXy2P1vy0X1,
closed,2022-01-08 11:58:52,18.21 KB,1636659_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gx1VjJb1kK83Z4F3YXvpFx,
closed,2022-01-08 11:58:52,0.99 MB,1636659_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gx1V8Jb1kFvxgZGQ8Pb9x0,
closed,2022-01-08 11:57:33,17.67 KB,1699746_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gx0z0JY633bybBG0Zg55v9,
closed,2022-01-08 11:57:33,972.47 KB,1699746_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gx0y8JY6332y0kFJ3Xbqzj,
closed,2022-01-08 11:57:26,1.09 MB,1645950_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gx0vjJ2JJ125GxByzGbzpJ,
closed,2022-01-08 11:57:26,19.02 KB,1645950_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gx0xQJ2JJ57qz3Jg0YqYpP,
closed,2022-01-08 11:56:14,16.97 KB,1668577_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gx0F0Jk5P14kXy2P1vy0G5,
closed,2022-01-08 11:56:14,960.46 KB,1668577_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gx0BQJk5PJGxp6FQ00QXjG,
closed,2022-01-08 11:55:25,16.33 KB,1667344_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvzz0J74bb7qz3Jg0YqYk0,
closed,2022-01-08 11:55:25,926.64 KB,1667344_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gvzy8J74bbJ28ZGfQ0ZKkj,
closed,2022-01-08 11:54:54,1.00 MB,1623807_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7GvzfQJK4k52800G05ZQy1f,
closed,2022-01-08 11:54:54,17.92 KB,1623807_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvzg0JK4k77kBqBx6xvYXJ,
closed,2022-01-08 11:54:31,1.23 MB,1699157_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7GvzV0Jf06XpQ6XG4671vgK,
closed,2022-01-08 11:54:31,20.35 KB,1699157_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7GvzVQJf06b5Q1qF7bxQq36,
closed,2022-01-08 11:54:11,20.00 KB,1697055_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7GvzGQJYY9XkyzyGVKj73xj,
closed,2022-01-08 11:54:11,1.13 MB,1697055_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7GvzFjJYY9x9zvZFZ61bQgQ,
closed,2022-01-08 11:54:02,16.43 KB,1636882_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvz9QJVVJv3X9P1B02bkjJ,
closed,2022-01-08 11:54:02,951.75 KB,1636882_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gvz90JVVJz7qKKF45Vkx1k,
closed,2022-01-08 11:53:57,1.06 MB,1699371_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gvz8QJkPZ4GPKyF3fQvyG5,
closed,2022-01-08 11:53:57,18.23 KB,1699371_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvz90JkPZGF3Bg9gYfGkpP,
closed,2022-01-08 11:53:56,18.05 KB,1699416_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvz8jJy1BJvpqpF81PXB6J,
closed,2022-01-08 11:53:56,0.98 MB,1699416_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gvz88Jy1BJk4BYF19F45qb,
closed,2022-01-08 11:53:51,924.93 KB,1699943_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gvz70Jgb9gKgx7F6VZG41G,
closed,2022-01-08 11:53:51,16.90 KB,1699943_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvz7QJgb9vV16JG4j1J14k,
closed,2022-01-08 11:53:51,17.04 KB,1697318_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvz7QJy7yy83Z4F3YXvp78,
closed,2022-01-08 11:53:51,941.01 KB,1697318_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gvz70Jy7yvJg7ZBv6Fp6Qq,
closed,2022-01-08 11:53:42,0.97 MB,1699920_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gvz4jJzgQJbz5g15jK3JxV,
closed,2022-01-08 11:53:42,17.81 KB,1699920_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvz58JzgQFvxgZGQ8Pb9gQ,
closed,2022-01-08 11:53:35,17.00 KB,1697213_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Gvz3QJ8FJ14fJ4FBzqZY66,
closed,2022-01-08 11:53:35,975.36 KB,1697213_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Gvz2jJ8FJ3B6zZGQ2jVf15,
closed,2022-01-08 11:53:09,18.38 KB,1694146_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7GvyvjJj7pF0Q4kF1yqBPGq,
