State,Last modified,Size,Name,ID,
closed,2022-01-23 20:06:00,20.24 KB,3583948_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7g0XxjJ3PPvfbZB4Z7f9J1X,
closed,2022-01-23 20:06:00,1.21 MB,3583948_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7g0Xx0J3PPkB2qX4b9b0qBz,
closed,2022-01-23 20:05:35,1.05 MB,3589286_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7g0Xg0JKJJ7QYgJ4Zkg26x9,
closed,2022-01-23 20:05:35,18.40 KB,3589286_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7g0XgQJKJJ47k1f4b3qVzQv,
closed,2022-01-23 20:04:56,907.41 KB,3586801_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7g0XJ8J5v38Qpkz4ZG6qGGj,
closed,2022-01-23 20:04:56,16.21 KB,3586801_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7g0XJjJ5v38qV5K4ZZzPkY6,
closed,2022-01-23 20:03:23,17.98 KB,3586797_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7g0VfQJ8k9YGVbv4Z3zQF41,
closed,2022-01-23 20:03:23,1.01 MB,3586797_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7g0Vf0J8k9vPvpg4bjgbbJ7,
closed,2022-01-23 20:01:38,1.13 MB,3584824_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7g0QqjJZgg0YG1v4YxXv9zP,
closed,2022-01-23 20:01:38,19.04 KB,3584824_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7g0Qv8JZggGfbZB4Z7f9Gkv,
closed,2022-01-23 20:01:11,0.97 MB,3586405_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7g0Qb0JF1VVxP5K4b1b071V,
closed,2022-01-23 20:01:11,17.30 KB,3586405_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7g0QbjJF1VbJ71Q4bFyGP5Q,
closed,2022-01-23 20:00:30,17.31 KB,3583913_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7g0QF8J7jq2Z7x54Zq8J5kf,
closed,2022-01-23 20:00:30,0.99 MB,3583913_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7g0QBjJ7jqKFf4P4fGvKz1b,
closed,2022-01-23 19:59:42,22.44 KB,3583843_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7g0Pz8J0fP2BJjB0VGjf66p,
closed,2022-01-23 19:59:42,2.01 MB,3583843_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7g0PyjJ0fP1k7yj4b889Xy7,
closed,2022-01-23 19:10:07,17.66 KB,3584312_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzjgQJX2G1YXvF4ZpP2vZ2,
closed,2022-01-23 19:10:07,1.01 MB,3584312_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzjg0JX2G5bfY74Zgb3x6F,
closed,2022-01-23 19:09:40,18.34 KB,3583892_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzjQjJYb5zBV5x4Z0p9GYz,
closed,2022-01-23 19:09:40,1.06 MB,3583892_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzjQ8JYb5kB2qX4b9b0kVf,
closed,2022-01-23 19:01:58,1.14 MB,3586582_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZvQJQjYKFf4P4fGvKxJf,
closed,2022-01-23 19:01:58,19.25 KB,3586582_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZx8JQjY47k1f4b3qVxP6,
closed,2022-01-23 19:01:54,1.11 MB,3586819_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZqjJk3yF5qzQ4ZQv5x4V,
closed,2022-01-23 19:01:54,17.75 KB,3586819_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZv8Jk3y1xP5K4b1b055Z,
closed,2022-01-23 19:01:46,16.93 KB,3586451_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZkjJX5BPkQZk4fZFBYv3,
closed,2022-01-23 19:01:46,938.44 KB,3586451_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZk8JX5B5z5yz4ZZ4PXKj,
closed,2022-01-23 19:01:46,17.14 KB,3584477_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZjQJY0Gg04YV4ZZvp0Y6,
closed,2022-01-23 19:01:46,960.66 KB,3584477_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZj0JY0Gfq6YY4Yq8Y8V4,
closed,2022-01-23 19:01:30,16.50 KB,3587148_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZf8JZgZ5z5yz4ZZ4PXKf,
closed,2022-01-23 19:01:30,957.14 KB,3587148_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZbjJZgZ8qV5K4ZZzPgkY,
closed,2022-01-23 19:01:30,17.66 KB,3584931_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZbQJ3VGfbPkj4ZjY538k,
closed,2022-01-23 19:01:30,1.01 MB,3584931_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZb0J3VGbppbp4ZXVJ606,
closed,2022-01-23 19:01:30,1.07 MB,3584965_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZbQJYk89yg054ZFg0v33,
closed,2022-01-23 19:01:30,17.13 KB,3584965_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZf0JYk81x2g34bZZXQFb,
closed,2022-01-23 19:01:27,18.40 KB,3586052_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZbQJ1vB165g04ff99B7b,
closed,2022-01-23 19:01:27,0.99 MB,3586052_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZb0J1vB4pPXY4b449Vj7,
closed,2022-01-23 19:01:27,16.29 KB,3586323_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZY8JQG8fbPkj4ZjY5383,
closed,2022-01-23 19:01:27,886.23 KB,3586323_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZXjJQG8zBV5x4Z0p9GK3,
closed,2022-01-23 19:01:18,16.80 KB,3589677_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZY8JkY7gQYgJ4Zkg24jp,
closed,2022-01-23 19:01:18,959.63 KB,3589677_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZXjJkY7zP6k34ZXf2G0g,
closed,2022-01-23 19:00:55,17.20 KB,3582320_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZJQJ032XZ7x54Zq8J3Vz,
closed,2022-01-23 19:00:55,0.96 MB,3582320_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZJ0J032Y5X6y4Yyb1ypg,
closed,2022-01-23 19:00:45,1.06 MB,3583163_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZB8JQ8F9yg054ZFg0v2Q,
closed,2022-01-23 19:00:45,19.32 KB,3583163_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7fzZBjJQ8FGg5F64fKvg2Y0,
closed,2022-01-23 19:00:42,0.97 MB,3583818_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7fzZ90J53JPzPPf4fjZvgG0,
