State,Last modified,Size,Name,ID,
closed,2022-06-30 03:25:25,2.31 MB,3648663_23143_0_0.mutect.vep.annotated.vcf.gz,file-GBybqj0JFgBx349F4pK9j6qv,
closed,2022-06-30 03:25:25,33.08 KB,3648663_23143_0_0.mutect.vep.annotated.vcf.gz.tbi,file-GBybqjjJFgBp362J29PPqf8g,
closed,2022-06-30 00:13:49,2.18 MB,3622618_23143_0_0.mutect.vep.annotated.vcf.gz,file-GByY1y8JyXBFyG4g4pFpF17k,
closed,2022-06-30 00:13:49,32.43 KB,3622618_23143_0_0.mutect.vep.annotated.vcf.gz.tbi,file-GByY1z0JyXB9yKvPKqPZGfxy,
closed,2022-06-29 23:14:16,2.38 MB,3656028_23143_0_0.mutect.vep.annotated.vcf.gz,file-GByX610JVY0K0pBb4pP4pxzQ,
closed,2022-06-29 23:14:16,35.44 KB,3656028_23143_0_0.mutect.vep.annotated.vcf.gz.tbi,file-GByX61QJVY02ypGJ4pPf5ZXp,
closed,2022-06-29 23:14:07,32.63 KB,3602263_23143_0_0.mutect.vep.annotated.vcf.gz.tbi,file-GByX5zQJ48zB82JZ1K8y99gx,
closed,2022-06-29 23:14:07,2.19 MB,3602263_23143_0_0.mutect.vep.annotated.vcf.gz,file-GByX5yjJ48z9q1f1P139zBgb,
closed,2022-06-29 23:14:01,29.28 KB,3654828_23143_0_0.mutect.vep.annotated.vcf.gz.tbi,file-GByX5y0JZyf6bzB34pBxb2y7,
closed,2022-06-29 23:14:01,1.93 MB,3654828_23143_0_0.mutect.vep.annotated.vcf.gz,file-GByX5x8JZyf9PpZP28k5PGQf,
closed,2022-06-29 23:13:45,3.39 MB,3695786_23143_0_0.mutect.vep.annotated.vcf.gz,file-GByX5k0JFq44kjz94p31ZYv3,
closed,2022-06-29 23:13:45,50.78 KB,3695786_23143_0_0.mutect.vep.annotated.vcf.gz.tbi,file-GByX5kjJFq45p4Qj4kx2kkJg,
