batch ID	stage-G4KkV88J6XG340022vxq916x.tumor_bai	stage-G4KkV88J6XG340022vxq916x.tumor_bam	stage-G4KkV88J6XG340022vxq916x.tumor_bai ID	stage-G4KkV88J6XG340022vxq916x.tumor_bam ID
1063503	1063503_23153_0_0.cram.crai	1063503_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfB0JkB63fQVX3jFk0702	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfG0JkB605xP83jXBJY83
1063536	1063536_23153_0_0.cram.crai	1063536_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby830J8yf0F8xJ3kB94BkG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8F0J8yf1v92p3jFzgPk1
1063545	1063545_23153_0_0.cram.crai	1063545_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4QVQJKBb0yB833kVXBZ2q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4QX0JKBbB2P0F3P9JY4Xv
1063605	1063605_23153_0_0.cram.crai	1063605_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4ZVjJ0Z9BZkpz3kYVP8gv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4ZX8J0Z93fQVX3jFk1574
1063643	1063643_23153_0_0.cram.crai	1063643_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxb20JG5QfbJq23kb8zjX6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxb2QJG5Qj3pf33jvJv7K2
1063692	1063692_23153_0_0.cram.crai	1063692_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz188J8qGQjKFZ3jf5QgYv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz188J8qGgJ5pq6gy77G2J
1063708	1063708_23153_0_0.cram.crai	1063708_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFv0JxV6vfQGY3jj1fF79	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFvjJxV6Yy9vZ3kP6jf60
1063714	1063714_23153_0_0.cram.crai	1063714_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPgQJ68G3fQVX3jFk0Gg8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPKjJ68GP6V3k3kzV0y9Z
1063771	1063771_23153_0_0.cram.crai	1063771_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4gjJG5QQjz7g3jJVVb06	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4Y0JG5QYfQVX3jFk0BB3
1063786	1063786_23153_0_0.cram.crai	1063786_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxgp0J4zgyxx324vBY0p5K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgfQJ4zggJ5pq6gy772pZ
1063795	1063795_23153_0_0.cram.crai	1063795_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Fg0J7YXb7v96P5VP87Qk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Fg8J7YXzzFk0PvKKPZF6
1063806	1063806_23153_0_0.cram.crai	1063806_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz10jJ3ZppPb85K6yJ00Gg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz0X0J3ZpY6fz03jJVfXvZ
1063868	1063868_23153_0_0.cram.crai	1063868_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyg0QJ473FPjGp3jKQy3bf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyg20J4736bJq23kb900Gz
1063901	1063901_23153_0_0.cram.crai	1063901_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8J0JQ4bG4jfV3jbZZ8vZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8J0JQ4b0jKFZ3jf5QX0K
1063987	1063987_23153_0_0.cram.crai	1063987_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx75QJxjvVv92p3jFzg93y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx75QJxjvjqy9P3j9QQ34V
1063993	1063993_23153_0_0.cram.crai	1063993_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyq5QJxyVJJ1YV3jzqZ503	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyq5QJxyV0jKFZ3jf5Qbv5
1064036	1064036_23153_0_0.cram.crai	1064036_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf48QjJf40ByB9v3jV39B0z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf48V0Jf40005Q332gPZy77
1064045	1064045_23153_0_0.cram.crai	1064045_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1VfjJXpkx9g6y3jJvg0jZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1Vg0JXpkfQX8B3kyz1JG7
1064067	1064067_23153_0_0.cram.crai	1064067_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxqjJ2bqQF8xJ3kB948j8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxxv8J2bqpXXQZ3kp079Kf
1064074	1064074_23153_0_0.cram.crai	1064074_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZJjJy2jzgyZ03jF792zy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZJ0Jy2jQ5xP83jXBJY1P
1064090	1064090_23153_0_0.cram.crai	1064090_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby0b0JfPXQzQ6f737bXQkf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby0p8JfPXQzQ6f737bXQpF
1064112	1064112_23153_0_0.cram.crai	1064112_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf488jJk54fX5613kgxJ6F0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf488jJk54yYGJZ3jyQBzZv
1064121	1064121_23153_0_0.cram.crai	1064121_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx5B8Jvjpf5Yx53k17F0zg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx5GQJvjpp2P0F3P9JVY08
1064133	1064133_23153_0_0.cram.crai	1064133_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf18k0Jj9Qv4jfV3jbZZj5v	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf18k8Jj9QQzQ6f737bXzYg
1064157	1064157_23153_0_0.cram.crai	1064157_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZqjJ8xV05xP83jXBJK11	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZv0J8xV57v96P5VP716V
1064168	1064168_23153_0_0.cram.crai	1064168_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPq0JJ9ZBZkpz3kYVJygq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPqQJJ9Z0ZfJQ3kvV7XXy
1064228	1064228_23153_0_0.cram.crai	1064228_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy88Jvj465Yx53k17FG3G	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy90Jvj43y25J9XJb5Yyj
1064261	1064261_23153_0_0.cram.crai	1064261_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxyx8JY52f5Yx53k17F5p8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxyk0JY52k58zV3kz19fkk
1064272	1064272_23153_0_0.cram.crai	1064272_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxY80J3Zpyxx324vBY0k4K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxY88J3ZpyYGJZ3jyQ9vkQ
1064299	1064299_23153_0_0.cram.crai	1064299_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx538JPpy5xXGv3jPxvyPy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx53jJPpyKYGJZ3jyQ9pXF
1064308	1064308_23153_0_0.cram.crai	1064308_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy60JxQzfbJq23kb8zpkF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy60JxQzf5Yx53k17F5XF
1064327	1064327_23153_0_0.cram.crai	1064327_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4v0JKy15VfK43k0bBqkP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4vjJKy18qy9P3j9QQ2pQ
1064339	1064339_23153_0_0.cram.crai	1064339_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby3VQJ3xk88X51FVq6QY8X	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby3bjJ3xk2Kg6V3jYvqvK7
1064371	1064371_23153_0_0.cram.crai	1064371_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5pyjJF1YgqjfP3kgKVBk8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5pz0JF1Yp2P0F3P9JYGBg
1064395	1064395_23153_0_0.cram.crai	1064395_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPx8JvJPqX08fG45vK4PZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPy8JvJPfX5613kgxG7JQ
1064465	1064465_23153_0_0.cram.crai	1064465_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4bPQJ9V0z6V3k3kzV26G6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4bQQJ9V0v4jfV3jbZbG44
1064482	1064482_23153_0_0.cram.crai	1064482_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1FjJxF3QzQ6f737bXQx9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1J0JxF3z6V3k3kzV0qPK
1064498	1064498_23153_0_0.cram.crai	1064498_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx3YjJz5Jk3V1V3jZGBvPQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx3KjJz5Jp2P0F3P9JVXZ4
1064515	1064515_23153_0_0.cram.crai	1064515_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZ7jJxQzfX5613kgxG2yq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZ8QJxQzj8X51FVq6QBPf
1064523	1064523_23153_0_0.cram.crai	1064523_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1768JQkFxQqfk3jJYX257	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf176QJQkFqJqj13pX3qkfq
1064559	1064559_23153_0_0.cram.crai	1064559_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P10JpP3PgyZ03jF7BFxy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P10JpP3GXqY33k9G4K5v
1064596	1064596_23153_0_0.cram.crai	1064596_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby0G0J6Q5G4jfV3jbZZ7FP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby0vjJ6Q58qy9P3j9QQ7z3
1064601	1064601_23153_0_0.cram.crai	1064601_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8V8JpgK36fz03jJVfJBz	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8V8JpgK9g7P43kGQXP96
1064619	1064619_23153_0_0.cram.crai	1064619_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg9jJ2vgx1vFb3k48gJqK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgB8J2vgVv92p3jFzgG56
1064626	1064626_23153_0_0.cram.crai	1064626_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPk0J5jZ9b4843jZpX6Kk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPk8J5jZ6QX8B3kyz0xxg
1064634	1064634_23153_0_0.cram.crai	1064634_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4xy8JYyZQF8xJ3kB95937	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4xz0JYyZYy25J9XJb6KkF
1064660	1064660_23153_0_0.cram.crai	1064660_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Pp8JpP30jz7g3jJVXYX9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Pq0JpP3BXXQZ3kp08BGx
1064678	1064678_23153_0_0.cram.crai	1064678_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8vQJkqQpzx9v3k28P4Yv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8x8JkqQfbJq23kb8zvzj
1064746	1064746_23153_0_0.cram.crai	1064746_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxY10JgYk6QX8B3kyz0gjY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxY1jJgYkK7Jp68g0XVxZY
1064752	1064752_23153_0_0.cram.crai	1064752_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGXjJX1ygJ5pq6gy770jF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxGXjJX1yx9g6y3jJvf8G2
1064763	1064763_23153_0_0.cram.crai	1064763_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz6QjJ06zByB9v3jV38pGv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz6VQJ06zKYGJZ3jyQB8BV
1064775	1064775_23153_0_0.cram.crai	1064775_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ58Jj9zpXXQZ3kp07J0b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ5jJj9zkg7P43kGQXQkX
1064832	1064832_23153_0_0.cram.crai	1064832_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby558J8qGqX08fG45vK8xv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby560J8qGpyB9v3jV38Xx6
1064876	1064876_23153_0_0.cram.crai	1064876_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1Q8JvyFQF8xJ3kB943Zx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1V0JvyFfX5613kgxG50q
1064897	1064897_23153_0_0.cram.crai	1064897_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBKQJkB6965763jfjyxyY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBj8JkB63y25J9XJb5PJf
1064905	1064905_23153_0_0.cram.crai	1064905_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg7jJFYfyYGJZ3jyQ9xgy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg8jJFYfYy25J9XJb5FB5
1064937	1064937_23153_0_0.cram.crai	1064937_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyx18J6B5gJ5pq6gy77BbB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyx8QJ6B5QzQ6f737bXfYp
1064951	1064951_23153_0_0.cram.crai	1064951_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyPjJYVJpPb85K6yGzzgB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyQ0JYVJf5Yx53k17FG5z
1064966	1064966_23153_0_0.cram.crai	1064966_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyv88J3G2PgyZ03jF79G18	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyvJjJ3G2BZkpz3kYVK7x5
1065017	1065017_23153_0_0.cram.crai	1065017_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfJ828JbGQ7qjfP3kgKXq6F	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfJ830JbGQPgyZ03jF7G3gq
1065024	1065024_23153_0_0.cram.crai	1065024_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4B8QJjvYvXqY33k9G4Gq4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4B90JjvYVv92p3jFzj996
1065038	1065038_23153_0_0.cram.crai	1065038_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P48JXpKzzFk0PvKKPb70	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P58JXpKf5Yx53k17G4Kx
1065063	1065063_23153_0_0.cram.crai	1065063_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ10J5xqgJ5pq6gy7718G	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ1QJ5xqVJx4y3kq3xpJK
1065108	1065108_23153_0_0.cram.crai	1065108_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4GgQJ9V0fbJq23kb912Q3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4GgjJ9V0kb4843jZpY12P
1065114	1065114_23153_0_0.cram.crai	1065114_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfZjJkFF65Yx53k17F3gx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxfb0JkFFJJ1YV3jzqYvYF
1065127	1065127_23153_0_0.cram.crai	1065127_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvgyQJj9kYy25J9XJb564B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvj08Jj9ky7Jp68g0XVkGj
1065140	1065140_23153_0_0.cram.crai	1065140_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgKjJFYfk3V1V3jZGF042	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgPQJFYffbJq23kb8zk2p
1065162	1065162_23153_0_0.cram.crai	1065162_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfq7QjJFYJ0BGxBKkKJggB2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfq7QjJFYJ032Bx4G68F8B4
1065171	1065171_23153_0_0.cram.crai	1065171_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXvjJG5QVv92p3jFzgF6Q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxY20JG5QqX08fG45vK50v
1065203	1065203_23153_0_0.cram.crai	1065203_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxJxjJvJPQzQ6f737bXGvp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxJZjJvJPx9g6y3jJvf8Qq
1065222	1065222_23153_0_0.cram.crai	1065222_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3b58Jz9xQjz7g3jJVX8yK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3b58Jz9xyYGJZ3jyQBqkP
1065289	1065289_23153_0_0.cram.crai	1065289_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4vvQJk54zzFk0PvKKPzQ8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4vx8Jk54xQqfk3jJYXX7V
1065302	1065302_23153_0_0.cram.crai	1065302_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Q1QJvPJjzFQF3jG709xB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Q1QJvPJYy25J9XJb6FQV
1065315	1065315_23153_0_0.cram.crai	1065315_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby6G8J8qGf4Zg33jJkfyZ7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby6GjJ8qGygz4q3jyq4QkQ
1065330	1065330_23153_0_0.cram.crai	1065330_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxyZ0JxqgkPxkG3k8v67g5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxyZ8Jxqgf5Yx53k17F5gk
1065341	1065341_23153_0_0.cram.crai	1065341_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZ5QJfjzFJqj13pX3q98f	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZ6QJfjzP6V3k3kzV0jZJ
1065359	1065359_23153_0_0.cram.crai	1065359_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxQQJyKKj3pf33jvJv2QQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxQjJyKKfX5613kgxG47G
1065405	1065405_23153_0_0.cram.crai	1065405_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf14zjJ44xzzFk0PvKKKkbJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf150QJ44xx1vFb3k48gqxy
1065418	1065418_23153_0_0.cram.crai	1065418_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxXjJ68GGXqY33k9G3FKb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxXjJ68GGXqY33k9G3FKq
1065420	1065420_23153_0_0.cram.crai	1065420_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZ98JvyFQjKFZ3jf5QZJY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZ98JvyFQzQ6f737bXZgY
1065466	1065466_23153_0_0.cram.crai	1065466_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy78JVb0JJ1YV3jzqYjZF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy78JVb0BZkpz3kYVJqzq
1065479	1065479_23153_0_0.cram.crai	1065479_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyzB0J8fp0jz7g3jJVVpPb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyzBjJ8fp88X51FVq6QkjG
1065565	1065565_23153_0_0.cram.crai	1065565_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz3XjJPZXJ1vFb3k48gg7Q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz3XjJPZX05xP83jXBK1XK
1065573	1065573_23153_0_0.cram.crai	1065573_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypyjJPpyGXqY33k9G3gjZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypzQJPpyJ9g6y3jJvfVyq
1065628	1065628_23153_0_0.cram.crai	1065628_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXGQJJjXJ1vFb3k48gGk0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXB0JJjXGfQGY3jj1fGKx
1065635	1065635_23153_0_0.cram.crai	1065635_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPxQJVj9Vv92p3jFzgBg1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPy0JVj9b7v96P5VP75Y9
1065748	1065748_23153_0_0.cram.crai	1065748_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyf6QJ5XG05xP83jXBJp47	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyf80J5XG2Kg6V3jYvv01V
