batch ID	stage-G4KkV88J6XG340022vxq916x.tumor_bai	stage-G4KkV88J6XG340022vxq916x.tumor_bam	stage-G4KkV88J6XG340022vxq916x.tumor_bai ID	stage-G4KkV88J6XG340022vxq916x.tumor_bam ID
1000888	1000888_23153_0_0.cram.crai	1000888_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyX4jJ01FBXXQZ3kp07JX3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyX5QJ01F5VfK43k0bF4gV
1000903	1000903_23153_0_0.cram.crai	1000903_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyb6jJk0p88X51FVq6QfpV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyb6jJk0pBZkpz3kYVK6FV
1000911	1000911_23153_0_0.cram.crai	1000911_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx2GjJ8yfKxx324vBY0f8v	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx2JQJ8yf65Yx53k17F0Pj
1000936	1000936_23153_0_0.cram.crai	1000936_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZqQJbPpxQqfk3jJYVPzJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZj8JbPpj3pf33jvJv7Gj
1000945	1000945_23153_0_0.cram.crai	1000945_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8vjJ51Z5VfK43k0bBvVQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8yjJ51ZB2P0F3P9JVYYq
1000990	1000990_23153_0_0.cram.crai	1000990_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2p8J5jgYy9vZ3kP6k1GV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz2p8J5jgyYGJZ3jyQB7pg
1001016	1001016_23153_0_0.cram.crai	1001016_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxG5jJ8kvGJ1Bv3jzp083y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxG60J8kvKxx324vBY0gv6
1001029	1001029_23153_0_0.cram.crai	1001029_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4qZ8JG5kb9V544519jjKG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4qZQJG5kQ05Q332gPb2xJ
1001031	1001031_23153_0_0.cram.crai	1001031_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1V8JF0Z8zFQF3jG6z94b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx1X0JF0ZFJqj13pX3q5Kp
1001050	1001050_23153_0_0.cram.crai	1001050_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyqvjJJ9Z286YP7ZVP4pGv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyqj8JJ9Z965763jfjz1ZG
1001082	1001082_23153_0_0.cram.crai	1001082_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx21jJ7QY5VfK43k0bBqJV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx24jJ7QYJJ1YV3jzqYk8k
1001134	1001134_23153_0_0.cram.crai	1001134_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxjjJq8Q1Jx4y3kq3xy1V	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxjjJq8QJJ1YV3jzqYyPx
1001142	1001142_23153_0_0.cram.crai	1001142_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx3P8JJ9Z8zFQF3jG6z9Gg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx3f8JJ9ZK7Jp68g0XVq3Z
1001155	1001155_23153_0_0.cram.crai	1001155_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyQ0J8xVKgz4q3jyq4bQ5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyQ8J8xVJJ1YV3jzqZ63X
1001160	1001160_23153_0_0.cram.crai	1001160_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypyjJxqgXKg6V3jYvv14F	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybypz8Jxqgyxx324vBY11PY
1001178	1001178_23153_0_0.cram.crai	1001178_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1840JXpkb7v96P5VP7ff5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1840JXpkvfQGY3jj1g2g8
1001187	1001187_23153_0_0.cram.crai	1001187_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxpQJpgK286YP7ZVP4Yyp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxqjJpgK9b4843jZpX2yg
1001193	1001193_23153_0_0.cram.crai	1001193_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypKjJYbjKgz4q3jyq4ZYb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypPjJYbj64Zg33jJkg2ZJ
1001243	1001243_23153_0_0.cram.crai	1001243_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx9xjJ21pYy25J9XJb58yx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxB5jJ21pk58zV3kz19XFB
1001279	1001279_23153_0_0.cram.crai	1001279_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvz6QJxQ0Qjz7g3jJVVJg7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvzK8JxQ0pPb85K6yGzYVp
1001284	1001284_23153_0_0.cram.crai	1001284_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfJFfQJbGQKxx324vBY3yjf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfJFfjJbGQ0BGxBKkKJb4Z1
1001300	1001300_23153_0_0.cram.crai	1001300_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4JKjJpyVQjz7g3jJVXY1K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4JP0JpyVx9g6y3jJvgX7j
1001313	1001313_23153_0_0.cram.crai	1001313_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy5jJYq87qjfP3kgKPGP1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvyF8JYq82Kg6V3jYvqBZp
1001354	1001354_23153_0_0.cram.crai	1001354_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Y60JjV8bVfK43k0bFz5k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Y68JjV8j4gBb3kQYJp73
1001422	1001422_23153_0_0.cram.crai	1001422_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyV8Jvj465Yx53k17FG6J	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyVjJvj4FJqj13pX3qXX1
1001445	1001445_23153_0_0.cram.crai	1001445_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyKxQJ8qGQZfJQ3kvV7k1b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyP38J8qGk65763jfjyyk9
1001474	1001474_23153_0_0.cram.crai	1001474_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyfk0JXxf0F8xJ3kB94JZj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyfk8JXxf6bJq23kb900BG
1001489	1001489_23153_0_0.cram.crai	1001489_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvfJjJQ4bJJ1YV3jzqYgFF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvfK8JQ4b1v92p3jFzg6Yj
1001538	1001538_23153_0_0.cram.crai	1001538_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBJ0J29984gBb3kQYGg3p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBJjJ29964Zg33jJkfzG7
1001552	1001552_23153_0_0.cram.crai	1001552_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf22y0JXpkQ5xP83jXBKB3k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf22y0JXpkpXXQZ3kp07qX6
1001580	1001580_23153_0_0.cram.crai	1001580_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyqZQJjQXQzQ6f737bXfFf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyqb0JjQXx9g6y3jJvfX5k
1001591	1001591_23153_0_0.cram.crai	1001591_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P6jJKBbBZkpz3kYVP7PZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P78JKBb0zQ6f737bYJz8
1001621	1001621_23153_0_0.cram.crai	1001621_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4k0Jj9kY6fz03jJVfGYj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4qjJj9kXKg6V3jYvqvYz
1001633	1001633_23153_0_0.cram.crai	1001633_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0760J4kqQjKFZ3jf5QyP3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf0768J4kqjqy9P3j9QQX8p
1001730	1001730_23153_0_0.cram.crai	1001730_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQVjJG5QYy25J9XJb5QXj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQVjJG5Qj8X51FVq6Qbp8
1001759	1001759_23153_0_0.cram.crai	1001759_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGj0JG5QbVfK43k0bF3Z8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGj0JG5Qk58zV3kz19kYj
1001777	1001777_23153_0_0.cram.crai	1001777_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZ78J2vgf4Zg33jJkg1Kg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZ8jJ2vgfbJq23kb9001y
1001788	1001788_23153_0_0.cram.crai	1001788_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby26QJ2vgx9g6y3jJvfJ34	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby26jJ2vgYfQVX3jFk09yp
1001796	1001796_23153_0_0.cram.crai	1001796_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpJjJkFF64Zg33jJkffVq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpJjJkFFKxx324vBY0ZxB
1001808	1001808_23153_0_0.cram.crai	1001808_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfq460JFYJ0F8xJ3kB9967x	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfq468JFYJ1f61j5j3vjj2v
1001814	1001814_23153_0_0.cram.crai	1001814_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4z18J9vGb9V544519jk7b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4z18J9vGgJ5pq6gy78YB1
1001827	1001827_23153_0_0.cram.crai	1001827_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4q8JxQ0pXXQZ3kp074jf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx4vjJxQ0fX5613kgxG5X0
1001839	1001839_23153_0_0.cram.crai	1001839_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPbQJ7gVf4Zg33jJkg07p	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPfQJ7gVv4jfV3jbZZB8q
1001871	1001871_23153_0_0.cram.crai	1001871_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby10jJxjvygz4q3jyq4PXQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby0zjJxjvpyB9v3jV38X3B
1001907	1001907_23153_0_0.cram.crai	1001907_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf48g0JkG465Yx53k17G2gj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf48g0JkG4GJ1Bv3jzp155Q
1001928	1001928_23153_0_0.cram.crai	1001928_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4V3jJpyVQF8xJ3kB955xG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4V4jJpyVbVfK43k0bFygX
1001944	1001944_23153_0_0.cram.crai	1001944_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyY50JjQXQZfJQ3kvV7kx0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyY58JjQXVJx4y3kq3y2J3
1001999	1001999_23153_0_0.cram.crai	1001999_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyfJ0J2X90ZfJQ3kvV7pKQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyf90J2X964Zg33jJkg1g1
1002001	1002001_23153_0_0.cram.crai	1002001_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYY8JKgVYfQVX3jFk06JJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYY8JKgVyxx324vBY0k8F
1002034	1002034_23153_0_0.cram.crai	1002034_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ40J6b9B2P0F3P9JVq8P	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQ4jJ6b9FPjGp3jKQy2FK
1002055	1002055_23153_0_0.cram.crai	1002055_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyfz0JK0Zyxx324vBY10Q3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyg0QJK0ZYy9vZ3kP6jybJ
1002078	1002078_23153_0_0.cram.crai	1002078_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPV8J14J2Kg6V3jYvqyg6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPYQJ14J6bJq23kb8zyx8
1002129	1002129_23153_0_0.cram.crai	1002129_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf50P8JYyZyxx324vBY22j8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf50PjJYyZj4gBb3kQYJxBx
1002147	1002147_23153_0_0.cram.crai	1002147_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQZ0Jq9XFJqj13pX3qP90	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQb8Jq9X9b4843jZpX6gb
1002165	1002165_23153_0_0.cram.crai	1002165_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx440JzBxxQqfk3jJYVGxg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx460JzBxYy25J9XJb57z1
1002182	1002182_23153_0_0.cram.crai	1002182_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4PY0Jz6ZkPxkG3k8v7700	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4PY8Jz6Zv9ky93jF7ZBpQ
1002200	1002200_23153_0_0.cram.crai	1002200_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz7gQJq8Q9PxkG3k8v6ZP2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz7gjJq8Q9b4843jZpXP7Q
1002213	1002213_23153_0_0.cram.crai	1002213_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8K0J7qGfX5613kgxG623	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8K8J7qGjzFQF3jG6zB5y
1002254	1002254_23153_0_0.cram.crai	1002254_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfGpGQJgx0QjKFZ3jf5Xzzf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfGpJQJgx0f5Yx53k17JKKZ
1002276	1002276_23153_0_0.cram.crai	1002276_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf41BQJz6Zkb4843jZpXxZb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf41BQJz6ZvJ1Bv3jzp13Qg
1002281	1002281_23153_0_0.cram.crai	1002281_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQx0JP4fjqy9P3j9QQF7y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQx0JP4fbj06Y3jy23bKV
1002297	1002297_23153_0_0.cram.crai	1002297_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyz9QJv2Vpff0VBBxFY10B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyzBQJv2Vpzx9v3k28P9Pg
1002305	1002305_23153_0_0.cram.crai	1002305_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvvgQJPpy9g7P43kGQX6xK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvvJ0JPpy84gBb3kQYGK51
