State,Last modified,Size,Name,ID,
closed,2022-01-17 19:49:24,0.99 MB,2068464_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1k3jJq35gjyZBF8Qg1G7Q,
closed,2022-01-17 19:49:24,17.45 KB,2068464_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1k48Jq35qvJzKF90jgb8J,
closed,2022-01-17 19:43:25,1.11 MB,2065872_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1fB8JQvPGxBJK2bG3jg6B,
closed,2022-01-17 19:43:25,18.41 KB,2065872_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1fBjJQvPGxBJK2bG3jg6K,
closed,2022-01-17 19:36:47,17.48 KB,2068035_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1Y78JkxB3K6j5Kpf44Qzy,
closed,2022-01-17 19:36:47,0.97 MB,2068035_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1Y6QJkxB7V7g8FV7Z87y1,
closed,2022-01-17 19:36:36,18.85 KB,2059873_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1Y48Jgg77V7g8FV7Z87xv,
closed,2022-01-17 19:36:36,1.08 MB,2059873_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1Y3jJgg76677PKYQZzZXY,
closed,2022-01-17 19:32:07,1.07 MB,2065667_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1V0QJYvkG85Q5148JJKXz,
closed,2022-01-17 19:32:07,18.20 KB,2065667_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1V18JYvk7K21xKpZQQGPF,
closed,2022-01-17 19:30:11,17.70 KB,2060507_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1Q48Jf53Qgfk2F922Xj2Y,
closed,2022-01-17 19:30:11,1.06 MB,2060507_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1Q3QJf53k0704FXZqp6JZ,
closed,2022-01-17 19:29:40,0.97 MB,2099676_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1PqjJ4j30q3gXKp89YG64,
closed,2022-01-17 19:29:40,16.79 KB,2099676_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1PvQJ4j3JG90k3KZ81vG5,
closed,2022-01-17 19:29:03,1.86 MB,2060884_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1PXQJVp190704FXZqp6J6,
closed,2022-01-17 19:29:03,28.08 KB,2060884_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1PY8JVp187Y1B2bvzPzxV,
closed,2022-01-17 19:28:47,18.50 KB,2088206_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1PP8J2KGgK21xKpZQQGGK,
closed,2022-01-17 19:28:47,1.08 MB,2088206_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1PKQJ2KGxFGZ6PqKjG5xy,
closed,2022-01-17 19:28:45,928.64 KB,2061335_23153_0_0.mutect.vep.annotated.vcf.gz,file-G7Y1P8QJQ57G85Q5148JJKQQ,
closed,2022-01-17 19:28:45,16.66 KB,2061335_23153_0_0.mutect.vep.annotated.vcf.gz.tbi,file-G7Y1P98JQ5710094145pVBG3,
