batch ID	stage-G4KkV88J6XG340022vxq916x.tumor_bai	stage-G4KkV88J6XG340022vxq916x.tumor_bam	stage-G4KkV88J6XG340022vxq916x.tumor_bai ID	stage-G4KkV88J6XG340022vxq916x.tumor_bam ID
4774641	4774641_23153_0_0.cram.crai	4774641_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx558Jb771Jx4y3kq3xjj2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx568Jb7765Yx53k17F0yJ
4774696	4774696_23153_0_0.cram.crai	4774696_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby5V8J288BXXQZ3kp07F1X	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby5V8J288BPb85K6yGzpV1
4774705	4774705_23153_0_0.cram.crai	4774705_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvg6QJ8xV9XYqQ3jxxK3QG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvg80J8xV93V1V3jZGBpfg
4774720	4774720_23153_0_0.cram.crai	4774720_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGv0Jfjz93V1V3jZGF4Z3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyGv0JfjzGXqY33k9G3ZYY
4774743	4774743_23153_0_0.cram.crai	4774743_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxF70Jf2k64Zg33jJkfk46	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFP0Jf2k0jz7g3jJVVPb2
4774766	4774766_23153_0_0.cram.crai	4774766_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvgfQJZB4v9ky93jF7Xx5f	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvggjJZB4j4gBb3kQYGJVf
4774847	4774847_23153_0_0.cram.crai	4774847_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy1jJb5x0F8xJ3kB94P8k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy7QJb5x0jz7g3jJVVkxx
4774865	4774865_23153_0_0.cram.crai	4774865_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfJ8JkXfYy25J9XJb5F0x	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfB8JkXfQZfJQ3kvV7Yqq
4774898	4774898_23153_0_0.cram.crai	4774898_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby5J0J8kv0jKFZ3jf5QVKV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby5JQJ8kvByB9v3jV38Xzf
4774909	4774909_23153_0_0.cram.crai	4774909_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxZ8JkB6ByB9v3jV38Bf1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxZ8JkB69b4843jZpVvzq
4774938	4774938_23153_0_0.cram.crai	4774938_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgvjJxQ0fX5613kgxG8yV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxgy0JxQ0x1vFb3k48gK1J
4774946	4774946_23153_0_0.cram.crai	4774946_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4BQJY22y7Jp68g0XX1Jx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4J0JY22ygz4q3jyq4Q8G
4774963	4774963_23153_0_0.cram.crai	4774963_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYFQJkB6Kxx324vBY0zv1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYFjJkB6K7Jp68g0XX6Jq
4774975	4774975_23153_0_0.cram.crai	4774975_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzG30JkbQyxx324vBY14zB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzG38JkbQXQf4v3jQjkyQ6
4775005	4775005_23153_0_0.cram.crai	4775005_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzX78J4kqQyB833kVXB0v0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzX7jJ4kqzzFk0PvKKKbky
4775020	4775020_23153_0_0.cram.crai	4775020_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4G4jJ7YXzgyZ03jF7BBy1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4G4jJ7YXkb4843jZpY0qQ
4775092	4775092_23153_0_0.cram.crai	4775092_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf48g8JYyZygz4q3jyq5Fv6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf48gQJYyZYfQVX3jFk124p
4775128	4775128_23153_0_0.cram.crai	4775128_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2K8JkXfx1vFb3k48gQG0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2PjJkXfyxx324vBY0vgx
4775135	4775135_23153_0_0.cram.crai	4775135_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxJg8JFqvYy9vZ3kP6jfX2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxJYjJFqvQjKFZ3jf5QGK2
4775206	4775206_23153_0_0.cram.crai	4775206_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybygz0Jf2k7J5pq6gy779XJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyj1QJf2kJJ1YV3jzqZ3yX
4775221	4775221_23153_0_0.cram.crai	4775221_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1x8JBKbf5Yx53k17F6Fy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1y8JBKbgqjfP3kgKPYFB
4775233	4775233_23153_0_0.cram.crai	4775233_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvffjJ06GJQqfk3jJYVBvg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvfk8J06G57v96P5VP71Q0
4775319	4775319_23153_0_0.cram.crai	4775319_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPz8Jf2kG9ky93jF7YGBY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPzjJf2kKxx324vBY0z6K
4775334	4775334_23153_0_0.cram.crai	4775334_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf45bjJpP33fQVX3jFk11JV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf45f8JpP30jKFZ3jf5VFG8
4775355	4775355_23153_0_0.cram.crai	4775355_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybqfj0J2qX6bJq23kb8zXBf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybqfjQJ2qXJJ1YV3jzqYf0J
4775360	4775360_23153_0_0.cram.crai	4775360_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxq8QJ2p4BPb85K6yGzjY4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxqF8J2p45xXGv3jPxx32Q
4775387	4775387_23153_0_0.cram.crai	4775387_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx2xQJfjz3y9vZ3kP6jZkk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx2gjJfjz36fz03jJVf6B2
4775393	4775393_23153_0_0.cram.crai	4775393_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2XQJxQzXKg6V3jYvqv9F	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2b0JxQzYy25J9XJb5Jxj
4775417	4775417_23153_0_0.cram.crai	4775417_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx6QQJgXZf4Zg33jJkfjQp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx760JgXZb7v96P5VP7456
4775463	4775463_23153_0_0.cram.crai	4775463_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1GFjJKz9k65763jfjzJXF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf1GG0JKz9bVfK43k0bFQb1
4775475	4775475_23153_0_0.cram.crai	4775475_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzB6jJ06zFX08fG45vKYb0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzB7QJ06zKxx324vBY14vP
4775532	4775532_23153_0_0.cram.crai	4775532_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4qVQJk54Q5xP83jXBKv65	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4qVQJk54kb4843jZpY5F0
4775608	4775608_23153_0_0.cram.crai	4775608_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby778JYq85j06Y3jy23YYb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby72QJYq81v92p3jFzgPYP
4775639	4775639_23153_0_0.cram.crai	4775639_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxz00JxqgQjz7g3jJVVYzv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxz08Jxqgjqy9P3j9QQ7j3
4775640	4775640_23153_0_0.cram.crai	4775640_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYbjJfPXb7v96P5VP7Gxv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYf8JfPXf4Zg33jJkg19Q
4775653	4775653_23153_0_0.cram.crai	4775653_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvq10J5V0JQqfk3jJYVFQ4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpvQJ5V01v92p3jFzg78g
4775662	4775662_23153_0_0.cram.crai	4775662_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2QjJq8Q84gBb3kQYGbQG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2Y0Jq8Q9b4843jZpX40Z
4775671	4775671_23153_0_0.cram.crai	4775671_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfJ6Y0JbGQKYGJZ3jyQGy54	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FyfJ6Y0JbGQGfQGY3jj1jgvk
4775686	4775686_23153_0_0.cram.crai	4775686_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx66QJY22pyB9v3jV38G6G	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx6K8JY22zzFk0PvKKK6v5
4775695	4775695_23153_0_0.cram.crai	4775695_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyG80J268gqjfP3kgKPbGK	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyG98J268Qjz7g3jJVVfKz
4775729	4775729_23153_0_0.cram.crai	4775729_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby768JjBGz6V3k3kzV0vfP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby770JjBGj3pf33jvJvF8v
4775747	4775747_23153_0_0.cram.crai	4775747_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf51pjJQj87J5pq6gy78Z0K	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf51qQJQj8Bff0VBBxFYvGp
4775750	4775750_23153_0_0.cram.crai	4775750_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvf10JB60pyB9v3jV389Gx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvf18JB60qX08fG45vK053
4775782	4775782_23153_0_0.cram.crai	4775782_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyfZ0JF0ZKxx324vBY10Jx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyffjJF0ZBXXQZ3kp07KZ3
4775798	4775798_23153_0_0.cram.crai	4775798_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf48VQJf40GXqY33k9G4GGY	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf48VjJf400zQ6f737bYF5B
4775815	4775815_23153_0_0.cram.crai	4775815_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz5qjJ2kZQ5xP83jXBK1v6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz5qjJ2kZz6V3k3kzV183q
4775823	4775823_23153_0_0.cram.crai	4775823_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfjjJkB69g7P43kGQXFK6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxfk0JkB6286YP7ZVP4X4f
4775864	4775864_23153_0_0.cram.crai	4775864_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxp9jJxyV0jKFZ3jf5QKyq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxpBQJxyV65Yx53k17F4YZ
4775877	4775877_23153_0_0.cram.crai	4775877_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1b0JPZXKgz4q3jyq4fB1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1b0JPZXGJ1Bv3jzp0Z0k
4775888	4775888_23153_0_0.cram.crai	4775888_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9QjJk0pByB9v3jV38Yq5	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9V0Jk0p7J5pq6gy776qy
4775896	4775896_23153_0_0.cram.crai	4775896_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyXk0JG5QQF8xJ3kB94Gpj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyXk8JG5QYfQVX3jFk0JJY
4775903	4775903_23153_0_0.cram.crai	4775903_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyzPQJz5JzzFk0PvKKKYq3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyzPQJz5JQjKFZ3jf5QgF2
4775911	4775911_23153_0_0.cram.crai	4775911_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypzQJKgVk3V1V3jZGF7V6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyq00JKgVzzFk0PvKKKXYg
4775922	4775922_23153_0_0.cram.crai	4775922_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3q6jJpg1xJ1YV3jzqZpx9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3q70Jpg1pPb85K6yJ0XY1
4775945	4775945_23153_0_0.cram.crai	4775945_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypQ0J5ZGx1vFb3k48gb6B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybypQ0J5ZGpPb85K6yGzyjG
4775967	4775967_23153_0_0.cram.crai	4775967_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvx20J2P93y9vZ3kP6jYkk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvx68J2P9P6V3k3kzV0ZVK
4775989	4775989_23153_0_0.cram.crai	4775989_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby7b8Jv2VXQf4v3jQjkfGp	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby7f0Jv2Vkg7P43kGQXP5x
4776016	4776016_23153_0_0.cram.crai	4776016_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby610JxF3kg7P43kGQXKyG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby620JxF3gJ5pq6gy7768g
4776047	4776047_23153_0_0.cram.crai	4776047_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxQ8JJjXFJqj13pX3q4g0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvxQ8JJjXG9ky93jF7Y2f9
4776098	4776098_23153_0_0.cram.crai	4776098_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf19x0J1f9kPxkG3k8v6pXJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf19xjJ1f9xJ1YV3jzqZVQp
4776119	4776119_23153_0_0.cram.crai	4776119_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3xJ8Jz6ZyYGJZ3jyQBx95	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3xK0Jz6Zpzx9v3k28PkYQ
4776142	4776142_23153_0_0.cram.crai	4776142_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkxQJZB9k65763jfjyb0Q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvky8JZB9k58zV3kz19Pk4
4776155	4776155_23153_0_0.cram.crai	4776155_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxjQJQqgP6V3k3kzV0pg3	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxjjJQqgBPb85K6yGzk01
4776205	4776205_23153_0_0.cram.crai	4776205_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyj00JByx958zV3kz19v1G	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyj0QJByx9g7P43kGQXXYX
4776237	4776237_23153_0_0.cram.crai	4776237_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1gQJ96JFJqj13pX3qGGZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1gjJ96J5xXGv3jPxx4Y8
4776300	4776300_23153_0_0.cram.crai	4776300_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx5B0JjQXQZfJQ3kvV7Qz6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx5BQJjQXqX08fG45vK2gx
4776403	4776403_23153_0_0.cram.crai	4776403_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3qPjJ9Pfj4gBb3kQYJZK8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3qQ0J9PffQX8B3kyz1Yyb
4776411	4776411_23153_0_0.cram.crai	4776411_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYq0J21pQjKFZ3jf5QZBf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYv8J21pYfQVX3jFk0JfP
4776436	4776436_23153_0_0.cram.crai	4776436_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Y20J5yyZKyx1B99VGq31	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Y2QJ5yykg7P43kGQY9K9
4776517	4776517_23153_0_0.cram.crai	4776517_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpB0J8yfGVpbbGj7QXbBV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvpBjJ8yf3y9vZ3kP6jYKq
4776524	4776524_23153_0_0.cram.crai	4776524_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf08J8J6617qjfP3kgKQ0G0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf08JQJ6613y25J9XJb5jvK
4776538	4776538_23153_0_0.cram.crai	4776538_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYKQJkB693V1V3jZGF5x7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyYP0JkB68zFQF3jG6zY1Q
4776546	4776546_23153_0_0.cram.crai	4776546_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy48J2kZQjz7g3jJVVYgJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxy48J2kZYy25J9XJb5J07
4776575	4776575_23153_0_0.cram.crai	4776575_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxX0QJ06G0F8xJ3kB946GQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXgQJ06G0jz7g3jJVVQxg
4776580	4776580_23153_0_0.cram.crai	4776580_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4B50JG5kj3pf33jvJx2z2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4B5jJG5kvfQGY3jj1gK5F
4776612	4776612_23153_0_0.cram.crai	4776612_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ80J3Zppzx9v3k28Kz1j	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ38J3Zpf4Zg33jJkfp2P
4776621	4776621_23153_0_0.cram.crai	4776621_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5Y7QJ5yyk3V1V3jZGGFqB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf5Y7jJ5yyQZfJQ3kvV8jYx
4776633	4776633_23153_0_0.cram.crai	4776633_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4KV0J7YXQZfJQ3kvV8P2v	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4KV8J7YXpZkpz3kYVP7Bg
4776685	4776685_23153_0_0.cram.crai	4776685_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4ZjJ5jZPgyZ03jF79PgZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz4bjJ5jZPgyZ03jF79Pj0
