batch ID	stage-G4KkV88J6XG340022vxq916x.tumor_bai	stage-G4KkV88J6XG340022vxq916x.tumor_bam	stage-G4KkV88J6XG340022vxq916x.tumor_bai ID	stage-G4KkV88J6XG340022vxq916x.tumor_bam ID
4737192	4737192_23153_0_0.cram.crai	4737192_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx7kQJFfkv9ky93jF7Y4FB	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx7pQJFfkxQqfk3jJYVJX6
4737226	4737226_23153_0_0.cram.crai	4737226_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyq58JVb0GfQGY3jj1fb68	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyq5jJVb00jKFZ3jf5Qbv7
4737234	4737234_23153_0_0.cram.crai	4737234_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy60JXP9Qjz7g3jJVVkx1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyy68JXP9Qjz7g3jJVVkx7
4737242	4737242_23153_0_0.cram.crai	4737242_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyx48Jf2k0F8xJ3kB94P3b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyx58Jf2k9b4843jZpX96X
4737293	4737293_23153_0_0.cram.crai	4737293_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyp0jJfjz83pf33jvJvP92	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyp18Jfjz84gBb3kQYGp4f
4737357	4737357_23153_0_0.cram.crai	4737357_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybybp8JZYjFPjGp3jKQy3Pb	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybybzjJZYj5VfK43k0bF5JF
4737402	4737402_23153_0_0.cram.crai	4737402_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx2GjJ6kZx1vFb3k48g9VP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx2JjJ6kZXQf4v3jQjkP49
4737415	4737415_23153_0_0.cram.crai	4737415_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvV40J5V00F8xJ3kB941Ff	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvV48J5V0FX08fG45vJzZq
4737430	4737430_23153_0_0.cram.crai	4737430_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxkQJk49z6V3k3kzV0pgP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxvqjJk49pXXQZ3kp0798P
4737441	4737441_23153_0_0.cram.crai	4737441_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby540J268qPjGp3jKQy061	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby558J268bj06Y3jy23Y44
4737459	4737459_23153_0_0.cram.crai	4737459_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf484QJk54fbJq23kb910bk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf484jJk54j4gBb3kQYJg8Q
4737477	4737477_23153_0_0.cram.crai	4737477_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyz9jJ268fX5613kgxGf6B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyzB0J268gqjfP3kgKPv35
4737540	4737540_23153_0_0.cram.crai	4737540_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx9xjJ4zgQF8xJ3kB94515	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx9k8J4zgzgyZ03jF7911X
4737586	4737586_23153_0_0.cram.crai	4737586_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPYjJfJBfX5613kgxGJy0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPZ0JfJBgJ5pq6gy777q1
4737600	4737600_23153_0_0.cram.crai	4737600_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyv4QJ5p61Jx4y3kq3y4Pk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyv70J5p6FX08fG45vKJg3
4737613	4737613_23153_0_0.cram.crai	4737613_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvx5QJg48k3V1V3jZGBqPV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvx5jJg48yYGJZ3jyQ9k24
4737669	4737669_23153_0_0.cram.crai	4737669_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPp8J5ZGYy25J9XJb5Q9Z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyPq0J5ZGjzFQF3jG6zX5J
4737676	4737676_23153_0_0.cram.crai	4737676_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYb0JPZX64Zg33jJkfpf0	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYb0JPZXJ1vFb3k48gJ50
4737681	4737681_23153_0_0.cram.crai	4737681_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4Q8J5p60ZfJQ3kvV7g4Q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby4bjJ5p664Zg33jJkfy39
4737711	4737711_23153_0_0.cram.crai	4737711_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FygQk3jJKJZgQ466G02zg5Xg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FygQk3jJKJZz6543G8xPFj9v
4737774	4737774_23153_0_0.cram.crai	4737774_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1Y0JXPQ8qy9P3j9QQP92	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1ZQJXPQ286YP7ZVP4v2q
4737789	4737789_23153_0_0.cram.crai	4737789_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy00J2kZfX5613kgxG4GP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvy08J2kZk3V1V3jZGBqg5
4737838	4737838_23153_0_0.cram.crai	4737838_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyffQJ4736bJq23kb900B4	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyg18J473G9ky93jF7YJgq
4737846	4737846_23153_0_0.cram.crai	4737846_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4JPQJ7YXQjz7g3jJVXY1g	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4JQ0J7YXYy25J9XJb6ByY
4737875	4737875_23153_0_0.cram.crai	4737875_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgXjJkqQv9ky93jF7Y78g	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxgJjJkqQk3V1V3jZGF03Z
4737904	4737904_23153_0_0.cram.crai	4737904_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyG90J4zgpzx9v3k28P57f	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyG90J4zgQF8xJ3kB94FXk
4737916	4737916_23153_0_0.cram.crai	4737916_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFP8J6v5qPjGp3jKQxq0z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxFPjJ6v5fQX8B3kyz0fGF
4737931	4737931_23153_0_0.cram.crai	4737931_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvk20J6Q51v92p3jFzg6yj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvk38J6Q56QX8B3kyz0YFj
4737965	4737965_23153_0_0.cram.crai	4737965_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyQQJ2p45VfK43k0bF7bk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyQjJ2p42Kg6V3jYvv208
4737998	4737998_23153_0_0.cram.crai	4737998_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvf8jJ7gVQZfJQ3kvV7KYP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvfF8J7gVx9g6y3jJvf4pB
4738018	4738018_23153_0_0.cram.crai	4738018_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxf68JPpy05xP83jXBJY77	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxf6QJPpy7J5pq6gy772GP
4738020	4738020_23153_0_0.cram.crai	4738020_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf41g8JjvYbj06Y3jy24F2B	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf41gQJjvYgqjfP3kgKQJqy
4738051	4738051_23153_0_0.cram.crai	4738051_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby6xjJXP9QyB833kVX9fXx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby740JXP9v9ky93jF7YBYx
4738084	4738084_23153_0_0.cram.crai	4738084_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzBGjJ06z9PxkG3k8v6ZqP	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybzBJ0J06z57v96P5VP7XK9
4738092	4738092_23153_0_0.cram.crai	4738092_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxG40J11Q9g7P43kGQX9Jx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxG48J11QKgz4q3jyq4F35
4738128	4738128_23153_0_0.cram.crai	4738128_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxf8JvjpxQqfk3jJYVFvQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvxf8Jvjpv9ky93jF7Y2j4
4738135	4738135_23153_0_0.cram.crai	4738135_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyV8J2bqQjKFZ3jf5QfVy	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyyX0J2bqk58zV3kz19zPF
4738144	4738144_23153_0_0.cram.crai	4738144_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1x8JjBGz6V3k3kzV17VQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1xQJjBGgqjfP3kgKPvQZ
4738206	4738206_23153_0_0.cram.crai	4738206_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvkf0JF0ZB2P0F3P9JVV45	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkkjJF0Z6X5613kgxG3fY
4738233	4738233_23153_0_0.cram.crai	4738233_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybygQjJZB9Q5xP83jXBJpKk	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybygQjJZB9zzFk0PvKKKVp5
4738249	4738249_23153_0_0.cram.crai	4738249_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4BZQJz6Zk3V1V3jZGG2Kf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4Bb0Jz6Zb9V544519jZ28
4738285	4738285_23153_0_0.cram.crai	4738285_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZ20JXkBKgz4q3jyq4YGq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyZ3QJXkBPgyZ03jF799zj
4738294	4738294_23153_0_0.cram.crai	4738294_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf43j8JvkyX86YP7ZVP5k78	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf43kQJvkyvJ1Bv3jzp143Z
4738319	4738319_23153_0_0.cram.crai	4738319_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZ3jJP5v1v92p3jFzgFX2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZ4QJP5v1Jx4y3kq3xq6F
4738326	4738326_23153_0_0.cram.crai	4738326_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx0pQJ14JBXXQZ3kp07432	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx0pjJ14J0ZfJQ3kvV7Q4x
4738334	4738334_23153_0_0.cram.crai	4738334_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXgjJxQ0QZfJQ3kvV7Y7P	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXk8JxQ0bj06Y3jy23P5y
4738393	4738393_23153_0_0.cram.crai	4738393_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4568JjvYx1vFb3k48j6kj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4568JjvYXQf4v3jQjpGPV
4738409	4738409_23153_0_0.cram.crai	4738409_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8B0J6B5k65763jfjyg65	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8BjJ6B5zgyZ03jF790gv
4738438	4738438_23153_0_0.cram.crai	4738438_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf002jJ4kqfbJq23kb90802	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf002jJ4kqXQf4v3jQjkzPz
4738500	4738500_23153_0_0.cram.crai	4738500_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4FVQJjV8qJqj13pX3v7Fg	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4FVQJjV8QzQ6f737bYGXy
4738513	4738513_23153_0_0.cram.crai	4738513_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZZQJx44G4jfV3jbZYz9q	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvZZjJx44J9g6y3jJvf4YZ
4738532	4738532_23153_0_0.cram.crai	4738532_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8y0J06G83pf33jvJvFVV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby8yQJ06G9b4843jZpX54g
4738548	4738548_23153_0_0.cram.crai	4738548_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyq9jJG5QyYGJZ3jyQB62k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyqB0JG5QjzFQF3jG6zZqv
4738554	4738554_23153_0_0.cram.crai	4738554_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfzQJY52pXXQZ3kp077kj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg08JY52yYGJZ3jyQ9xbk
4738569	4738569_23153_0_0.cram.crai	4738569_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf50J8JQj89XYqQ3jxxPF29	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf50JjJQj883pf33jvJx8XB
4738576	4738576_23153_0_0.cram.crai	4738576_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPGQJ6kZfX5613kgxG776	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxPJQJ6kZx1vFb3k48gG7z
4738581	4738581_23153_0_0.cram.crai	4738581_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkBQJK0Zk58zV3kz19Pbv	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybvkF8JK0ZjzFQF3jG6z7k3
4738639	4738639_23153_0_0.cram.crai	4738639_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf46pjJvPJpPb85K6yJ0b0F	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf46pjJvPJbVfK43k0bFqVP
4738653	4738653_23153_0_0.cram.crai	4738653_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ10JKy1JQqfk3jJYVP3y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxQ18JKy10yB833kVX9Vky
4738662	4738662_23153_0_0.cram.crai	4738662_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby298J6kZQjKFZ3jf5QQyj	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby2B8J6kZyxx324vBY0vg2
4738695	4738695_23153_0_0.cram.crai	4738695_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXGjJ6kZYy9vZ3kP6jg9z	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxXJ0J6kZxQqfk3jJYVPJX
4738747	4738747_23153_0_0.cram.crai	4738747_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxxJQJp3f9XYqQ3jxxKBp9	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxxj0Jp3fFPjGp3jKQxyfB
4738765	4738765_23153_0_0.cram.crai	4738765_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4kZ8Jk54qX08fG45vP8fq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4kZQJk54X86YP7ZVP5yYK
4738782	4738782_23153_0_0.cram.crai	4738782_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4X2QJvkyfbJq23kb913gf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4X2jJvkyQzQ6f737bYP1K
4738802	4738802_23153_0_0.cram.crai	4738802_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQfjJ3xkG4jfV3jbZZBZF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyQg8J3xk5j06Y3jy23bJ0
4738815	4738815_23153_0_0.cram.crai	4738815_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P38Jz6ZZKyx1B99VGp75	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4P3jJz6ZVv92p3jFzjBX6
4738841	4738841_23153_0_0.cram.crai	4738841_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8JQJ14JGfQGY3jj1fBf1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8KjJ14J8qy9P3j9QQ3Fg
4738864	4738864_23153_0_0.cram.crai	4738864_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4870Jk54f5Yx53k17G2XV	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4870Jk54zzFk0PvKKPY72
4738896	4738896_23153_0_0.cram.crai	4738896_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyFGQJj9zgJ5pq6gy7774b	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyFJ8Jj9zk65763jfjyy1G
4738903	4738903_23153_0_0.cram.crai	4738903_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg60J5p636fz03jJVf9jF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybxg68J5p67J5pq6gy772b7
4738936	4738936_23153_0_0.cram.crai	4738936_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf28b8J1f9YfQVX3jFk0pPG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf28f0J1f9bj06Y3jy242yZ
4738945	4738945_23153_0_0.cram.crai	4738945_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8fQJk0pPzFk0PvKKK76x	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8fjJk0p1v92p3jFzg9Ky
4738967	4738967_23153_0_0.cram.crai	4738967_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfqpg0JFYJGggV92yzFzq12	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyfqpj0JFYJ2Qf4v3jQjy559
4738974	4738974_23153_0_0.cram.crai	4738974_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf47J0JGgbBXXQZ3kp0882k	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf47JjJGgb2Qf4v3jQjpGyk
4738989	4738989_23153_0_0.cram.crai	4738989_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1V8JX1ykXYqQ3jxxKXxF	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1VjJX1yfX5613kgxGfXJ
4739052	4739052_23153_0_0.cram.crai	4739052_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfjjJ2880F8xJ3kB94762	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxfjjJ2882Kg6V3jYvqkKf
4739075	4739075_23153_0_0.cram.crai	4739075_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf15y8JPbF88X51FVq6V208	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf15y8JPbF1v92p3jFzgxF4
4739080	4739080_23153_0_0.cram.crai	4739080_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf23pQJ1f9yxx324vBY1J2Y	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf23pQJ1f9jzFQF3jG6zyv2
4739108	4739108_23153_0_0.cram.crai	4739108_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvq10JVj9k3V1V3jZGBq87	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvq18JVj9kg7P43kGQX6fZ
4739114	4739114_23153_0_0.cram.crai	4739114_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8YQJ18XyYGJZ3jyQ9q3J	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8YjJ18XpZkpz3kYVJxX4
4739153	4739153_23153_0_0.cram.crai	4739153_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyv98JZxb0F8xJ3kB94Kz6	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyvYjJZxbPzFk0PvKKKXy0
4739171	4739171_23153_0_0.cram.crai	4739171_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9K0JyKKyYGJZ3jyQB1Qq	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby9KQJyKKgJ5pq6gy776qB
4739203	4739203_23153_0_0.cram.crai	4739203_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1KQJZxbBff0VBBxFY1b8	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybz1P8JZxb83pf33jvJvVK8
4739211	4739211_23153_0_0.cram.crai	4739211_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1g8JPZX0jKFZ3jf5QQjX	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby1g8JPZXBZkpz3kYVK2ZZ
4739236	4739236_23153_0_0.cram.crai	4739236_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx61jJv7PgJ5pq6gy76zfZ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx67jJv7PYfQVX3jFk03yK
4739258	4739258_23153_0_0.cram.crai	4739258_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4588Jf40JJ1YV3jzqZx28	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf458QJf40GJ1Bv3jzp14JG
4739274	4739274_23153_0_0.cram.crai	4739274_23153_0_0.cram	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyBz8JVj9QjKFZ3jf5QXQ2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybyF7QJVj9QZfJQ3kvV7jFk
